index,function,size,latency_ms,execution_time_sec,type,status,diff
37,grayscale,large,7261.7,2681.883,cold,200,4579.817
38,fastfouriertransform,large,2660.0,4.989000000000001,cold,200,2655.011
39,fetchdata,large,4946.2,142.783,cold,200,4803.4169999999995
40,genmatrix,small,237.2,0.105,warm,200,237.095
41,mobilenet,medium,27.6,18.214,warm,200,9.386000000000003
42,grayscale,large,6786.6,2682.9700000000003,cold,200,4103.63
43,pagerank,small,19.3,10.622,warm,200,8.678
44,linpack,small,1456.6,5.236,warm,200,1451.3639999999998
45,genmatrix,small,5.6,0.121,warm,200,5.478999999999999
46,linpack,medium,1243.6,658.9300000000001,warm,200,584.6699999999998
47,grayscale,small,668.7,7.411,warm,200,661.2890000000001
48,genmatrix,large,35.0,0.8130000000000001,warm,200,34.187
49,linpack,small,950.5,5.268,warm,200,945.232
50,mobilenet,medium,30.0,23.801,warm,200,6.199000000000002
51,mobilenet,small,25.6,20.406,warm,200,5.194000000000003
52,grayscale,small,177.8,7.248,warm,200,170.55200000000002
53,genmatrix,large,34.5,0.787,warm,200,33.713
54,pagerank,large,367.8,288.54999999999995,warm,200,79.25000000000006
55,grayscale,large,13685.8,2682.247,cold,200,11003.553
56,resnet,medium,146.7,141.004,warm,200,5.695999999999998
57,resnet,medium,215.9,168.073,warm,200,47.827
58,linpack,small,64.3,5.067,warm,200,59.233
59,fetchdata,large,3030.3,82.673,cold,200,2947.6270000000004
60,mobilenet,small,32.0,23.324,warm,200,8.675999999999998
61,graphgen,small,1490.8,2.926,warm,200,1487.874
62,fetchdata,large,2956.4,78.18700000000001,cold,200,2878.213
63,fetchdata,large,2881.6,86.962,cold,200,2794.638
64,matrixmul,large,20.6,5.013,warm,200,15.587000000000002
65,fastfouriertransform,medium,1235.6,634.529,warm,200,601.0709999999999
66,matrixmul,large,15.9,5.059,warm,200,10.841000000000001
67,mobilenet,large,46.6,37.443,warm,200,9.157000000000004
68,grayscale,large,6976.2,2672.712,cold,200,4303.487999999999
69,graphgen,large,2135.6,63.157,cold,200,2072.4429999999998
70,fastfouriertransform,large,741.9,5.138,warm,200,736.762
71,pagerank,medium,95.8,70.81800000000001,warm,200,24.981999999999985
72,linpack,small,15.8,5.253,warm,200,10.547
73,grayscale,medium,3655.8,70.80699999999999,cold,200,3584.9930000000004
74,fetchdata,medium,1613.4,81.308,warm,200,1532.092
75,graphgen,large,1618.9,97.792,warm,200,1521.1080000000002
76,grayscale,large,14340.1,2674.679,cold,200,11665.421
77,fetchdata,large,1565.7,82.045,warm,200,1483.655
78,fastfouriertransform,large,23.6,6.825,warm,200,16.775000000000002
79,grayscale,large,14001.0,2674.759,cold,200,11326.241
80,pagerank,large,451.2,321.802,warm,200,129.39799999999997
81,genmatrix,small,6.6,0.105,warm,200,6.494999999999999
82,linpack,small,18.7,8.068000000000001,warm,200,10.631999999999998
83,pagerank,large,516.1,324.033,warm,200,192.067
84,graphgen,large,1079.4,62.933,warm,200,1016.4670000000001
85,linpack,medium,718.1,707.2969999999999,warm,200,10.803000000000111
86,graphgen,small,870.4,2.799,warm,200,867.601
87,linpack,medium,1226.7,707.6170000000001,warm,200,519.083
88,genmatrix,small,7.4,0.159,warm,200,7.2410000000000005
89,genmatrix,large,50.7,1.195,warm,200,49.505
90,fastfouriertransform,small,17.2,5.121,warm,200,12.078999999999999
91,mobilenet,small,28.8,23.3,warm,200,5.5
92,pagerank,small,18.2,10.427,warm,200,7.773
93,fetchdata,large,89.4,84.03399999999999,warm,200,5.366000000000014
94,mobilenet,large,32.9,27.878,warm,200,5.0219999999999985
95,fetchdata,medium,111.2,83.078,warm,200,28.122
96,pagerank,large,411.5,288.047,warm,200,123.45299999999997
97,matrixmul,small,19.2,5.172000000000001,warm,200,14.027999999999999
98,pagerank,large,532.5,286.055,warm,200,246.445
99,genmatrix,large,47.6,1.059,warm,200,46.541000000000004
100,grayscale,medium,1012.9,58.931,warm,200,953.9689999999999
101,linpack,medium,662.6,650.775,warm,200,11.825000000000045
102,pagerank,medium,187.9,46.23,warm,200,141.67000000000002
103,fastfouriertransform,small,19.0,5.126,warm,200,13.873999999999999
104,genmatrix,small,6.9,0.1399999999999999,warm,200,6.760000000000001
105,linpack,small,265.6,5.174,warm,200,260.42600000000004
106,resnet,large,162.3,151.34900000000002,warm,200,10.950999999999993
107,genmatrix,large,53.0,1.4580000000000002,warm,200,51.542
108,genmatrix,small,6.0,0.12,warm,200,5.88
109,fastfouriertransform,large,16.8,5.305,warm,200,11.495000000000001
110,graphgen,small,26.9,2.923,warm,200,23.976999999999997
111,fastfouriertransform,small,19.6,4.95,warm,200,14.650000000000002
112,linpack,small,13.4,5.116,warm,200,8.284
113,pagerank,small,20.1,10.28,warm,200,9.820000000000002
114,grayscale,large,2965.7,2736.52,cold,200,229.17999999999984
115,mobilenet,small,29.0,23.179,warm,200,5.8210000000000015
116,pagerank,small,67.9,59.17,warm,200,8.730000000000004
117,resnet,large,149.7,143.978,warm,200,5.72199999999998
118,mobilenet,small,28.5,22.337,warm,200,6.163
119,mobilenet,medium,26.6,21.135,warm,200,5.465
120,genmatrix,small,7.9,0.1399999999999999,warm,200,7.760000000000001
121,fastfouriertransform,large,23.2,7.955,warm,200,15.245
122,matrixmul,medium,568.2,545.573,warm,200,22.627000000000066
123,matrixmul,medium,974.4,505.884,warm,200,468.51599999999996
124,mobilenet,large,30.3,24.694,warm,200,5.606000000000002
125,graphgen,large,490.0,63.775,warm,200,426.225
126,fastfouriertransform,small,20.7,5.016,warm,200,15.684
127,matrixmul,large,584.7,5.539,warm,200,579.1610000000001
128,linpack,small,14.5,5.113,warm,200,9.387
129,genmatrix,small,8.2,0.146,warm,200,8.053999999999998
130,genmatrix,large,61.4,1.204,warm,200,60.196
131,mobilenet,small,28.6,22.651,warm,200,5.949000000000002
132,matrixmul,small,94.1,5.557,warm,200,88.54299999999999
133,grayscale,medium,958.3,59.085,warm,200,899.2149999999999
134,genmatrix,small,8.7,0.143,warm,200,8.556999999999999
135,mobilenet,large,31.6,23.566,warm,200,8.034000000000002
136,fastfouriertransform,small,28.0,9.977,warm,200,18.023
137,pagerank,small,25.5,16.242,warm,200,9.258
138,fastfouriertransform,small,23.7,7.962999999999999,warm,200,15.737
139,fetchdata,medium,86.8,81.649,warm,200,5.150999999999996
140,mobilenet,medium,28.4,22.71,warm,200,5.689999999999998
141,genmatrix,medium,29.3,0.298,warm,200,29.002000000000002
142,graphgen,small,38.5,4.195,warm,200,34.305
143,matrixmul,small,18.0,5.008,warm,200,12.992
144,matrixmul,medium,520.4,508.467,warm,200,11.932999999999993
145,mobilenet,medium,35.5,25.986,warm,200,9.514
146,matrixmul,large,332.5,5.346,warm,200,327.154
147,pagerank,large,391.3,294.39,warm,200,96.91000000000003
148,mobilenet,small,30.3,22.298,warm,200,8.002000000000002
149,genmatrix,medium,21.9,0.287,warm,200,21.613
150,genmatrix,small,8.0,0.132,warm,200,7.868
151,resnet,large,134.9,124.829,warm,200,10.071000000000012
152,pagerank,small,18.8,10.417,warm,200,8.383000000000001
153,linpack,small,17.4,8.107,warm,200,9.293
154,graphgen,large,524.5,87.703,warm,200,436.797
155,mobilenet,large,28.5,22.619,warm,200,5.881
156,pagerank,small,19.3,10.603,warm,200,8.697000000000001
157,graphgen,large,702.6,80.205,warm,200,622.395
158,fastfouriertransform,small,21.2,4.984,warm,200,16.216
159,fastfouriertransform,large,17.9,4.992,warm,200,12.907999999999998
160,fastfouriertransform,large,17.8,4.987,warm,200,12.813
161,genmatrix,medium,14.8,0.297,warm,200,14.503
162,fastfouriertransform,large,17.6,4.952,warm,200,12.648000000000001
163,genmatrix,large,52.4,1.227,warm,200,51.173
164,resnet,small,128.1,122.729,warm,200,5.370999999999995
165,resnet,small,149.8,120.135,warm,200,29.665000000000006
166,matrixmul,large,20.3,5.139,warm,200,15.161000000000001
167,resnet,large,126.5,121.398,warm,200,5.102000000000004
168,pagerank,medium,67.1,46.116,warm,200,20.983999999999995
169,grayscale,small,14.3,7.016,warm,200,7.284000000000001
170,linpack,small,18.1,8.051,warm,200,10.049000000000001
171,grayscale,medium,68.8,57.661,warm,200,11.138999999999996
172,fetchdata,large,87.0,81.97200000000001,warm,200,5.027999999999992
173,grayscale,medium,66.7,57.243,warm,200,9.457
174,linpack,small,17.2,8.030000000000001,warm,200,9.169999999999998
175,graphgen,medium,106.5,12.749,warm,200,93.751
176,resnet,large,153.4,148.661,warm,200,4.739000000000004
177,fastfouriertransform,small,23.3,7.798,warm,200,15.502
178,pagerank,small,19.9,10.408,warm,200,9.491999999999999
179,pagerank,medium,65.3,44.992,warm,200,20.308
180,fetchdata,medium,86.1,81.31099999999999,warm,200,4.7890000000000015
181,fastfouriertransform,small,19.8,5.303000000000001,warm,200,14.497
182,linpack,medium,688.3,678.729,warm,200,9.570999999999913
183,fetchdata,medium,89.9,84.84800000000001,warm,200,5.0519999999999925
184,pagerank,large,426.0,300.442,warm,200,125.55799999999999
185,grayscale,large,2885.8,2751.786,cold,200,134.01400000000012
186,pagerank,small,241.0,10.56,warm,200,230.44
187,pagerank,medium,196.6,46.454,warm,200,150.146
188,fastfouriertransform,small,23.1,7.82,warm,200,15.280000000000001
189,grayscale,small,2411.0,6.949000000000001,cold,200,2404.051
190,fastfouriertransform,large,19.1,5.121,warm,200,13.979000000000001
191,pagerank,small,21.9,13.553,warm,200,8.346999999999998
192,grayscale,medium,2715.2,58.784000000000006,cold,200,2656.4159999999997
193,resnet,small,128.3,123.005,warm,200,5.295000000000016
194,linpack,small,13.3,5.093999999999999,warm,200,8.206000000000001
195,grayscale,large,4609.9,2693.355,cold,200,1916.5449999999996
196,mobilenet,medium,23.2,18.084,warm,200,5.116
197,graphgen,small,47.7,4.306,warm,200,43.394000000000005
198,matrixmul,medium,546.6,530.8230000000001,warm,200,15.77699999999993
199,graphgen,small,40.7,2.76,warm,200,37.940000000000005
200,linpack,small,13.2,5.074000000000001,warm,200,8.125999999999998
201,grayscale,small,1219.3,6.922000000000001,warm,200,1212.378
202,mobilenet,large,30.5,24.347,warm,200,6.152999999999999
203,matrixmul,large,58.5,5.634,warm,200,52.866
204,graphgen,small,40.6,2.803,warm,200,37.797000000000004
205,fastfouriertransform,large,22.8,7.774999999999999,warm,200,15.025000000000002
206,fetchdata,large,96.1,90.375,warm,200,5.724999999999994
207,graphgen,medium,171.3,12.706,warm,200,158.59400000000002
208,resnet,large,130.6,122.256,warm,200,8.343999999999994
209,fetchdata,medium,95.9,90.527,warm,200,5.373000000000005
210,fetchdata,small,93.6,88.505,warm,200,5.094999999999999
211,grayscale,medium,858.0,57.678,warm,200,800.322
212,graphgen,medium,156.7,21.787,warm,200,134.91299999999998
213,genmatrix,large,41.9,0.775,warm,200,41.125
214,genmatrix,large,40.3,0.8360000000000001,warm,200,39.464
215,fastfouriertransform,medium,627.8,613.327,warm,200,14.472999999999956
216,pagerank,medium,91.4,64.61699999999999,warm,200,26.783000000000015
217,resnet,large,126.5,121.331,warm,200,5.168999999999997
218,fetchdata,small,119.2,91.047,warm,200,28.153000000000006
219,fetchdata,small,86.6,82.66900000000001,warm,200,3.930999999999983
220,matrixmul,small,19.8,4.969,warm,200,14.831
221,fetchdata,large,96.2,90.419,warm,200,5.781000000000006
222,linpack,medium,653.0,644.112,warm,200,8.888000000000034
223,genmatrix,medium,12.6,0.207,warm,200,12.392999999999999
224,fetchdata,large,95.0,89.42899999999999,warm,200,5.571000000000012
225,fastfouriertransform,medium,631.7,616.3199999999999,warm,200,15.38000000000011
226,graphgen,medium,190.1,14.519,warm,200,175.581
227,genmatrix,small,5.8,0.108,warm,200,5.692
228,mobilenet,medium,29.2,23.262,warm,200,5.937999999999999
229,grayscale,small,13.4,6.813,warm,200,6.587000000000001
230,genmatrix,small,6.7,0.109,warm,200,6.591
231,genmatrix,medium,10.6,0.211,warm,200,10.389
232,linpack,medium,684.5,676.191,warm,200,8.308999999999969
233,fastfouriertransform,medium,979.3,962.897,warm,200,16.402999999999906
234,linpack,large,491.2,5.088,warm,200,486.11199999999997
235,pagerank,medium,120.2,46.92700000000001,warm,200,73.273
236,pagerank,medium,75.8,45.999,warm,200,29.800999999999995
237,graphgen,small,72.4,34.431999999999995,warm,200,37.96800000000001
238,grayscale,small,13.0,6.892,warm,200,6.108
239,resnet,medium,125.5,120.765,warm,200,4.734999999999999
240,graphgen,small,29.2,2.883,warm,200,26.317
241,resnet,medium,125.8,121.574,warm,200,4.225999999999999
242,linpack,large,12.3,5.067,warm,200,7.2330000000000005
243,linpack,medium,654.7,647.583,warm,200,7.1170000000000755
244,resnet,large,127.6,121.939,warm,200,5.661000000000001
245,fastfouriertransform,medium,652.3,637.3259999999999,warm,200,14.974000000000046
246,resnet,small,127.2,122.128,warm,200,5.072000000000003
247,grayscale,small,13.4,6.857,warm,200,6.543
248,matrixmul,small,19.4,4.999,warm,200,14.401
249,pagerank,large,375.8,292.697,warm,200,83.10300000000001
250,genmatrix,medium,12.3,0.207,warm,200,12.093
251,matrixmul,small,22.7,7.922999999999999,warm,200,14.777000000000001
252,linpack,large,13.7,5.074999999999999,warm,200,8.625
253,linpack,large,12.7,5.309,warm,200,7.390999999999999
254,fastfouriertransform,large,23.6,7.751,warm,200,15.849
255,grayscale,large,2820.9,2703.3900000000003,cold,200,117.50999999999976
256,grayscale,large,2798.1,2683.686,cold,200,114.41399999999976
257,matrixmul,medium,564.2,549.005,warm,200,15.19500000000005
258,matrixmul,large,477.4,5.41,warm,200,471.98999999999995
259,grayscale,large,5216.3,2689.877,cold,200,2526.4230000000002
260,fetchdata,small,94.2,89.52499999999999,warm,200,4.675000000000011
261,matrixmul,large,186.9,5.551,warm,200,181.34900000000002
262,matrixmul,large,98.6,5.514,warm,200,93.086
263,fetchdata,large,95.5,89.88,warm,200,5.6200000000000045
264,resnet,medium,125.1,120.037,warm,200,5.062999999999988
265,matrixmul,large,18.4,5.009,warm,200,13.390999999999998
266,graphgen,medium,145.5,19.476,warm,200,126.024
267,grayscale,small,1564.3,6.844,warm,200,1557.456
268,matrixmul,large,17.0,5.057,warm,200,11.943
269,resnet,large,130.5,125.191,warm,200,5.3089999999999975
270,linpack,medium,652.5,644.042,warm,200,8.45799999999997
271,mobilenet,medium,37.8,31.307,warm,200,6.4929999999999986
272,genmatrix,large,53.6,1.256,warm,200,52.344
273,mobilenet,large,28.4,22.946,warm,200,5.453999999999997
274,fetchdata,large,96.2,90.291,warm,200,5.909000000000006
275,fastfouriertransform,medium,616.3,602.649,warm,200,13.650999999999954
276,pagerank,large,437.1,290.464,warm,200,146.63600000000002
277,resnet,medium,126.2,120.317,warm,200,5.88300000000001
278,fastfouriertransform,small,22.7,7.734,warm,200,14.966
279,grayscale,small,372.8,6.922000000000001,warm,200,365.878
280,genmatrix,small,8.1,0.143,warm,200,7.957
281,graphgen,small,53.6,4.573,warm,200,49.027
282,genmatrix,medium,13.5,0.302,warm,200,13.198
283,resnet,small,124.9,120.185,warm,200,4.715000000000003
284,mobilenet,medium,35.5,29.327,warm,200,6.172999999999998
285,resnet,small,144.7,139.744,warm,200,4.955999999999989
286,matrixmul,medium,523.6,508.14,warm,200,15.460000000000036
287,matrixmul,small,434.9,5.571000000000001,warm,200,429.32899999999995
288,fetchdata,large,95.4,89.917,warm,200,5.483000000000004
289,graphgen,small,29.8,3.068,warm,200,26.732
290,matrixmul,small,145.9,5.51,warm,200,140.39000000000001
291,fetchdata,large,89.1,83.97699999999999,warm,200,5.123000000000005
292,pagerank,medium,69.2,46.99,warm,200,22.21
293,graphgen,large,493.0,63.541,warm,200,429.459
294,genmatrix,small,7.7,0.142,warm,200,7.558
295,mobilenet,small,37.9,32.118,warm,200,5.7819999999999965
296,mobilenet,large,30.9,26.339,warm,200,4.561
297,pagerank,large,370.6,294.427,warm,200,76.173
298,resnet,medium,124.8,119.719,warm,200,5.081000000000003
299,mobilenet,large,23.9,17.923000000000002,warm,200,5.976999999999997
300,pagerank,medium,127.7,47.024,warm,200,80.676
301,pagerank,medium,132.4,47.506,warm,200,84.894
302,fetchdata,large,85.9,81.778,warm,200,4.122
303,mobilenet,medium,23.2,17.701999999999998,warm,200,5.498000000000001
304,grayscale,small,13.6,6.816,warm,200,6.784
305,grayscale,large,2791.2,2679.306,cold,200,111.89399999999978
306,mobilenet,large,43.7,38.182,warm,200,5.518000000000001
307,genmatrix,medium,13.5,0.296,warm,200,13.204
308,mobilenet,small,22.5,17.748,warm,200,4.751999999999999
309,grayscale,small,2339.0,6.863,cold,200,2332.137
310,grayscale,medium,134.1,58.83,warm,200,75.27
311,linpack,large,35.6,8.056000000000001,warm,200,27.544
312,fastfouriertransform,small,23.3,7.856999999999999,warm,200,15.443000000000001
313,fetchdata,small,87.6,82.907,warm,200,4.692999999999998
314,matrixmul,large,26.1,7.93,warm,200,18.17
315,fetchdata,large,87.9,82.925,warm,200,4.9750000000000085
316,genmatrix,small,8.5,0.146,warm,200,8.354
317,matrixmul,medium,561.6,546.624,warm,200,14.975999999999999
318,linpack,large,16.8,8.251,warm,200,8.549000000000001
319,mobilenet,medium,23.4,17.935,warm,200,5.465
320,graphgen,small,52.1,4.994,warm,200,47.106
321,matrixmul,medium,676.2,510.14,warm,200,166.06000000000006
322,resnet,large,127.9,122.224,warm,200,5.676000000000002
323,graphgen,large,531.6,86.104,warm,200,445.49600000000004
324,matrixmul,medium,908.4,508.81200000000007,warm,200,399.5879999999999
325,graphgen,medium,210.4,20.04,warm,200,190.36
326,grayscale,medium,82.7,66.175,warm,200,16.525000000000006
327,matrixmul,large,612.0,5.566,warm,200,606.434
328,pagerank,large,419.2,329.44800000000004,warm,200,89.75199999999995
329,genmatrix,medium,14.3,0.319,warm,200,13.981
330,genmatrix,medium,12.3,0.289,warm,200,12.011000000000001
331,matrixmul,medium,721.3,509.548,warm,200,211.75199999999995
332,graphgen,medium,114.8,12.491,warm,200,102.309
333,linpack,large,16.8,8.014999999999999,warm,200,8.785000000000002
334,matrixmul,large,431.1,5.332,warm,200,425.76800000000003
335,fetchdata,medium,91.0,85.737,warm,200,5.263000000000005
336,fetchdata,large,88.7,84.388,warm,200,4.311999999999998
337,pagerank,small,19.9,10.767,warm,200,9.133
338,matrixmul,large,42.4,5.706,warm,200,36.693999999999996
339,resnet,large,195.9,190.553,warm,200,5.347000000000008
340,graphgen,small,27.9,2.939,warm,200,24.961
341,matrixmul,small,16.8,5.024,warm,200,11.776
342,mobilenet,small,22.6,17.922,warm,200,4.678000000000001
343,graphgen,medium,105.3,13.141,warm,200,92.15899999999999
344,matrixmul,medium,534.6,522.23,warm,200,12.370000000000005
345,genmatrix,medium,11.7,0.201,warm,200,11.498999999999999
346,linpack,medium,692.0,683.449,warm,200,8.551000000000045
347,matrixmul,medium,749.2,506.6619999999999,warm,200,242.53800000000012
348,matrixmul,medium,1160.5,506.474,warm,200,654.0260000000001
349,fastfouriertransform,medium,614.1,599.89,warm,200,14.210000000000036
350,graphgen,large,839.3,67.415,warm,200,771.885
351,pagerank,small,19.9,10.857,warm,200,9.043
352,linpack,small,98.5,5.056,warm,200,93.444
353,fastfouriertransform,large,19.1,4.989000000000001,warm,200,14.111
354,graphgen,small,29.7,2.865,warm,200,26.835
355,genmatrix,small,5.8,0.107,warm,200,5.693
356,graphgen,large,489.9,63.938,warm,200,425.962
357,fetchdata,small,94.1,89.802,warm,200,4.297999999999988
358,fetchdata,medium,92.1,87.22399999999999,warm,200,4.876000000000005
359,fastfouriertransform,large,18.7,4.974,warm,200,13.725999999999999
360,genmatrix,medium,12.0,0.206,warm,200,11.794
361,grayscale,medium,70.8,57.887,warm,200,12.912999999999997
362,fetchdata,large,98.5,93.179,warm,200,5.320999999999998
363,resnet,large,259.2,251.14,warm,200,8.060000000000002
364,fastfouriertransform,small,23.1,7.764,warm,200,15.336000000000002
365,grayscale,small,13.9,6.841,warm,200,7.059
366,resnet,small,130.2,123.242,warm,200,6.957999999999984
367,grayscale,large,2822.5,2709.693,cold,200,112.80699999999979
368,matrixmul,medium,548.2,532.6379999999999,warm,200,15.562000000000126
369,genmatrix,small,5.8,0.107,warm,200,5.693
370,resnet,large,126.6,120.146,warm,200,6.4539999999999935
371,genmatrix,small,5.2,0.103,warm,200,5.097
372,grayscale,large,2783.3,2671.312,cold,200,111.98800000000028
373,resnet,small,129.7,123.624,warm,200,6.075999999999993
374,resnet,small,155.7,125.009,warm,200,30.69099999999999
375,linpack,large,13.8,5.07,warm,200,8.73
376,matrixmul,large,17.4,5.042,warm,200,12.357999999999999
377,linpack,small,11.7,5.099,warm,200,6.600999999999999
378,pagerank,large,444.6,316.951,warm,200,127.649
379,linpack,small,17.0,6.929,warm,200,10.071
380,matrixmul,medium,678.6,506.939,warm,200,171.661
381,fastfouriertransform,medium,973.1,957.496,warm,200,15.604000000000042
382,linpack,large,18.4,6.124,warm,200,12.276
383,mobilenet,large,32.0,22.928,warm,200,9.072
384,fetchdata,medium,101.8,97.147,warm,200,4.652999999999992
385,fetchdata,large,95.0,89.912,warm,200,5.087999999999994
386,pagerank,large,366.6,290.976,warm,200,75.62400000000002
387,grayscale,large,3541.9,2689.545,cold,200,852.355
388,pagerank,medium,222.8,45.985,warm,200,176.815
389,mobilenet,medium,28.6,22.973,warm,200,5.6270000000000024
390,resnet,medium,150.2,141.47899999999998,warm,200,8.721000000000004
391,linpack,small,13.5,5.085,warm,200,8.415
392,fastfouriertransform,medium,639.9,625.263,warm,200,14.636999999999944
393,mobilenet,small,29.7,23.126,warm,200,6.573999999999998
394,mobilenet,large,29.1,23.946,warm,200,5.154
395,resnet,large,126.9,119.754,warm,200,7.146000000000001
396,matrixmul,medium,521.3,506.566,warm,200,14.73399999999998
397,graphgen,medium,142.8,20.341,warm,200,122.459
398,linpack,small,17.2,7.62,warm,200,9.579999999999998
399,mobilenet,small,28.8,23.380000000000003,warm,200,5.419999999999998
400,linpack,medium,690.7,682.999,warm,200,7.701000000000022
401,linpack,medium,1239.1,647.153,warm,200,591.9469999999999
402,resnet,large,130.3,121.039,warm,200,9.26100000000001
403,grayscale,large,2842.7,2729.8230000000003,cold,200,112.8769999999995
404,graphgen,large,862.4,89.53,warm,200,772.87
405,genmatrix,small,7.0,0.1389999999999999,warm,200,6.861
406,genmatrix,large,53.8,1.216,warm,200,52.583999999999996
407,matrixmul,medium,521.2,506.628,warm,200,14.57200000000006
408,pagerank,small,19.3,10.233,warm,200,9.067
409,mobilenet,large,31.2,22.951,warm,200,8.248999999999999
410,mobilenet,medium,25.0,20.546,warm,200,4.454000000000001
411,graphgen,small,27.7,2.942,warm,200,24.758
412,grayscale,small,1899.2,12.806,warm,200,1886.394
413,matrixmul,large,16.4,4.993,warm,200,11.406999999999998
414,genmatrix,medium,15.4,0.292,warm,200,15.108
415,resnet,medium,126.5,120.463,warm,200,6.037000000000006
416,mobilenet,large,29.2,23.019,warm,200,6.181000000000001
417,pagerank,medium,119.9,48.09,warm,200,71.81
418,matrixmul,large,19.0,5.013,warm,200,13.987
419,pagerank,medium,66.8,46.062,warm,200,20.738
420,linpack,large,13.7,5.077,warm,200,8.623
421,mobilenet,medium,30.2,23.671,warm,200,6.529
422,grayscale,medium,72.4,58.05,warm,200,14.350000000000009
423,genmatrix,small,8.1,0.151,warm,200,7.949
424,genmatrix,medium,13.0,0.277,warm,200,12.723
425,fastfouriertransform,large,23.0,7.837000000000001,warm,200,15.163
426,pagerank,large,365.4,286.583,warm,200,78.81699999999995
427,fetchdata,small,145.8,141.434,warm,200,4.366000000000014
428,genmatrix,large,52.2,1.219,warm,200,50.981
429,mobilenet,medium,23.0,17.642000000000003,warm,200,5.357999999999997
430,resnet,large,126.6,122.063,warm,200,4.536999999999992
431,resnet,medium,151.0,121.971,warm,200,29.028999999999996
432,fastfouriertransform,small,22.4,7.747000000000001,warm,200,14.652999999999999
433,grayscale,small,15.7,7.604999999999999,warm,200,8.095
434,linpack,small,13.8,5.058,warm,200,8.742
435,grayscale,small,14.1,6.842,warm,200,7.258
436,pagerank,small,80.7,15.952000000000002,warm,200,64.748
437,grayscale,small,11.5,6.785,warm,200,4.715
438,graphgen,large,489.7,63.419,warm,200,426.281
439,grayscale,large,2829.6,2717.643,cold,200,111.95699999999988
440,fetchdata,large,87.6,82.063,warm,200,5.536999999999992
441,mobilenet,small,22.7,17.515,warm,200,5.184999999999999
442,graphgen,large,819.1,63.108,warm,200,755.9920000000001
443,grayscale,medium,70.8,58.105,warm,200,12.695
444,mobilenet,medium,22.9,17.85,warm,200,5.049999999999997
445,linpack,small,13.1,5.068,warm,200,8.032
446,graphgen,medium,106.8,12.579999999999998,warm,200,94.22
447,mobilenet,small,21.5,17.8,warm,200,3.6999999999999993
448,fastfouriertransform,medium,627.3,613.439,warm,200,13.86099999999999
449,mobilenet,small,23.5,17.812,warm,200,5.687999999999999
450,resnet,large,151.9,146.811,warm,200,5.088999999999999
451,graphgen,small,40.7,2.812,warm,200,37.888000000000005
452,fetchdata,large,88.7,83.643,warm,200,5.057000000000002
453,grayscale,small,12.9,6.976999999999999,warm,200,5.923000000000001
454,genmatrix,small,7.6,0.142,warm,200,7.457999999999999
455,pagerank,medium,90.3,64.821,warm,200,25.479
456,resnet,large,129.4,124.373,warm,200,5.027000000000001
457,resnet,small,152.1,120.176,warm,200,31.923999999999992
458,pagerank,medium,140.9,60.494,warm,200,80.406
459,mobilenet,medium,23.5,17.707,warm,200,5.792999999999999
460,grayscale,large,2827.0,2709.87,cold,200,117.13000000000011
461,matrixmul,medium,544.3,528.39,warm,200,15.909999999999968
462,resnet,large,128.2,122.362,warm,200,5.837999999999994
463,graphgen,large,509.9,85.008,warm,200,424.892
464,fastfouriertransform,small,23.6,7.830999999999999,warm,200,15.769000000000002
465,genmatrix,medium,14.6,0.289,warm,200,14.311
466,fastfouriertransform,small,19.5,4.9350000000000005,warm,200,14.565
467,genmatrix,small,5.3,0.108,warm,200,5.192
468,pagerank,small,43.1,10.742,warm,200,32.358000000000004
469,fetchdata,small,97.6,92.038,warm,200,5.561999999999998
470,matrixmul,medium,528.6,513.506,warm,200,15.094000000000051
471,resnet,medium,127.0,120.41,warm,200,6.590000000000003
472,grayscale,small,12.8,6.801,warm,200,5.9990000000000006
473,genmatrix,medium,11.5,0.208,warm,200,11.292
474,grayscale,large,2793.8,2684.541,cold,200,109.25900000000001
475,mobilenet,small,28.7,23.179,warm,200,5.521000000000001
476,genmatrix,medium,9.4,0.203,warm,200,9.197000000000001
477,resnet,large,126.0,120.221,warm,200,5.778999999999996
478,genmatrix,medium,9.1,0.202,warm,200,8.898
479,fastfouriertransform,large,22.3,7.733,warm,200,14.567
480,genmatrix,large,35.4,0.843,warm,200,34.557
481,fetchdata,medium,98.8,93.369,warm,200,5.430999999999997
482,fetchdata,small,93.1,88.438,warm,200,4.661999999999992
483,graphgen,small,27.5,2.815,warm,200,24.685
484,grayscale,large,7214.3,2686.357,cold,200,4527.943
485,resnet,medium,384.6,376.399,warm,200,8.201000000000022
486,mobilenet,small,27.6,21.818,warm,200,5.782
487,mobilenet,large,26.2,20.607,warm,200,5.593
488,grayscale,large,2799.6,2677.222,cold,200,122.3779999999997
489,matrixmul,medium,538.1,521.336,warm,200,16.76400000000001
490,pagerank,large,366.8,288.28700000000003,warm,200,78.51299999999998
491,mobilenet,medium,29.3,22.899,warm,200,6.401
492,fastfouriertransform,large,22.8,7.675000000000001,warm,200,15.125
493,graphgen,medium,107.4,12.845,warm,200,94.555
494,linpack,large,15.0,8.051,warm,200,6.949
495,grayscale,small,2042.5,6.87,cold,200,2035.63
496,fastfouriertransform,small,22.1,7.478000000000001,warm,200,14.622
497,resnet,large,139.1,131.765,warm,200,7.335000000000008
498,graphgen,large,490.6,65.681,warm,200,424.91900000000004
