index,function,size,latency_ms,execution_time_sec,type,status,diff
603,graphgen,medium,141.2,19.3,warm,200,121.89999999999999
604,grayscale,large,7944.9,2667.767,cold,200,5277.133
605,pagerank,small,112.3,16.315,warm,200,95.985
606,fastfouriertransform,medium,691.1,677.953,warm,200,13.147000000000048
607,linpack,large,218.2,8.046,warm,200,210.154
608,grayscale,large,7119.3,2681.027,cold,200,4438.273
609,matrixmul,large,23.5,7.875999999999999,warm,200,15.624000000000002
610,grayscale,medium,1229.1,57.413,warm,200,1171.687
611,grayscale,small,958.8,6.9430000000000005,warm,200,951.857
612,matrixmul,medium,549.6,536.99,warm,200,12.610000000000014
613,fastfouriertransform,small,21.4,5.016,warm,200,16.384
614,matrixmul,large,160.8,4.976,warm,200,155.824
615,linpack,large,15.4,7.995999999999999,warm,200,7.404000000000002
616,grayscale,large,10973.2,2674.682,cold,200,8298.518
617,grayscale,small,5245.5,6.925,cold,200,5238.575
618,matrixmul,medium,602.5,509.323,warm,200,93.17700000000002
619,graphgen,large,490.6,64.85499999999999,warm,200,425.745
620,graphgen,large,736.5,63.773,warm,200,672.727
621,mobilenet,medium,22.3,17.459,warm,200,4.841000000000001
622,genmatrix,large,35.3,0.7829999999999999,warm,200,34.516999999999996
623,linpack,small,15.0,7.997000000000001,warm,200,7.002999999999999
624,genmatrix,large,35.1,0.7929999999999999,warm,200,34.307
625,grayscale,large,11882.2,2664.717,cold,200,9217.483
626,fetchdata,large,89.5,84.152,warm,200,5.347999999999999
627,fastfouriertransform,large,18.9,4.991,warm,200,13.908999999999999
628,graphgen,medium,104.4,12.837,warm,200,91.563
629,mobilenet,small,22.9,17.779,warm,200,5.120999999999999
630,resnet,medium,141.9,135.345,warm,200,6.555000000000007
631,fetchdata,small,88.9,84.298,warm,200,4.602000000000004
632,grayscale,medium,2336.0,57.343,cold,200,2278.657
633,matrixmul,small,17.0,5.002000000000001,warm,200,11.998
634,genmatrix,small,5.2,0.105,warm,200,5.095
635,pagerank,medium,97.5,72.03099999999999,warm,200,25.46900000000001
636,pagerank,large,363.6,285.824,warm,200,77.77600000000001
637,grayscale,small,1255.6,6.909,warm,200,1248.6909999999998
638,grayscale,medium,1161.1,56.988,warm,200,1104.1119999999999
639,grayscale,large,2804.4,2692.736,cold,200,111.66400000000021
640,linpack,small,12.4,5.055,warm,200,7.345000000000001
641,mobilenet,small,28.6,23.353,warm,200,5.247
642,fetchdata,small,92.2,87.435,warm,200,4.765000000000001
643,matrixmul,large,27.4,7.885,warm,200,19.515
644,linpack,small,14.5,5.067,warm,200,9.433
645,matrixmul,small,22.7,7.877999999999999,warm,200,14.822
646,grayscale,large,4125.7,2689.853,cold,200,1435.8469999999998
647,fastfouriertransform,medium,624.6,608.525,warm,200,16.075000000000045
648,linpack,large,11.9,5.073,warm,200,6.827
649,grayscale,large,7155.8,2673.926,cold,200,4481.874
650,matrixmul,large,22.3,7.904,warm,200,14.396
651,linpack,small,11.7,5.058,warm,200,6.6419999999999995
652,genmatrix,medium,12.7,0.292,warm,200,12.408
653,graphgen,large,512.4,90.875,warm,200,421.525
654,pagerank,medium,68.3,47.4,warm,200,20.9
655,resnet,small,151.6,146.50199999999998,warm,200,5.098000000000013
656,fastfouriertransform,large,17.7,5.041,warm,200,12.658999999999999
657,mobilenet,large,22.5,18.214,warm,200,4.286000000000001
658,grayscale,large,4437.7,2677.21,cold,200,1760.4899999999998
659,matrixmul,small,22.2,7.438000000000001,warm,200,14.761999999999999
660,fetchdata,small,90.5,85.515,warm,200,4.984999999999999
661,graphgen,medium,106.0,12.774,warm,200,93.226
662,mobilenet,small,22.2,17.524,warm,200,4.675999999999998
663,fastfouriertransform,small,17.4,4.911,warm,200,12.488999999999999
664,pagerank,small,25.0,15.859000000000002,warm,200,9.140999999999998
665,matrixmul,medium,560.4,548.582,warm,200,11.817999999999984
666,linpack,large,15.2,7.994,warm,200,7.2059999999999995
667,pagerank,medium,150.0,67.526,warm,200,82.474
668,resnet,large,128.1,121.669,warm,200,6.430999999999997
669,fetchdata,medium,88.2,83.15899999999999,warm,200,5.041000000000011
670,fastfouriertransform,medium,619.6,606.5279999999999,warm,200,13.072000000000116
671,resnet,medium,126.9,119.449,warm,200,7.451000000000008
672,grayscale,small,1586.1,6.931,warm,200,1579.1689999999999
673,linpack,small,14.3,7.085,warm,200,7.215000000000001
674,mobilenet,medium,23.6,19.014,warm,200,4.586000000000002
675,genmatrix,medium,9.8,0.2,warm,200,9.600000000000001
676,fastfouriertransform,large,21.1,4.929,warm,200,16.171
677,linpack,large,12.0,5.082,warm,200,6.918
678,linpack,small,12.3,5.061000000000001,warm,200,7.239
679,matrixmul,medium,523.8,510.561,warm,200,13.238999999999976
680,genmatrix,small,7.8,0.104,warm,200,7.696
681,mobilenet,small,27.8,22.998,warm,200,4.802
682,genmatrix,large,35.3,0.791,warm,200,34.509
683,resnet,small,142.9,138.387,warm,200,4.513000000000005
684,graphgen,medium,176.7,20.064,warm,200,156.636
685,genmatrix,small,6.1,0.1389999999999999,warm,200,5.960999999999999
686,resnet,small,123.7,119.442,warm,200,4.25800000000001
687,fastfouriertransform,large,17.2,4.885,warm,200,12.315
688,genmatrix,large,50.0,1.186,warm,200,48.814
689,genmatrix,small,6.4,0.1399999999999999,warm,200,6.260000000000001
690,linpack,small,11.4,5.056,warm,200,6.344
691,resnet,small,128.8,121.23,warm,200,7.570000000000007
692,grayscale,small,11.3,6.822,warm,200,4.478000000000001
693,fetchdata,large,140.4,135.65,warm,200,4.75
694,grayscale,small,11.6,6.769,warm,200,4.8309999999999995
695,fastfouriertransform,large,17.5,4.937,warm,200,12.562999999999999
696,graphgen,small,26.9,2.873,warm,200,24.026999999999997
697,graphgen,medium,104.2,12.758,warm,200,91.44200000000001
698,genmatrix,large,52.3,1.191,warm,200,51.108999999999995
699,linpack,small,12.2,5.074999999999999,warm,200,7.125
700,fetchdata,medium,89.7,85.063,warm,200,4.6370000000000005
701,graphgen,small,26.7,3.036,warm,200,23.663999999999998
702,matrixmul,large,23.3,7.873,warm,200,15.427
703,fastfouriertransform,large,18.7,4.894,warm,200,13.806
704,fastfouriertransform,medium,619.6,606.8,warm,200,12.800000000000068
705,mobilenet,medium,23.4,18.842,warm,200,4.558
706,pagerank,large,361.6,282.506,warm,200,79.09400000000005
707,fastfouriertransform,medium,710.8,690.138,warm,200,20.66199999999992
708,pagerank,small,17.7,10.32,warm,200,7.379999999999999
709,resnet,small,144.5,138.731,warm,200,5.7690000000000055
710,pagerank,medium,69.7,44.669,warm,200,25.031000000000006
711,mobilenet,large,22.6,18.134,warm,200,4.466000000000001
712,graphgen,small,34.7,3.998,warm,200,30.702
713,mobilenet,medium,23.1,17.938,warm,200,5.162000000000003
714,matrixmul,large,23.5,7.896,warm,200,15.604
715,fastfouriertransform,medium,618.2,600.947,warm,200,17.253000000000043
716,mobilenet,small,22.6,17.818,warm,200,4.782
717,fastfouriertransform,medium,868.8,648.968,warm,200,219.832
718,resnet,small,138.9,134.23,warm,200,4.670000000000016
719,fastfouriertransform,small,475.3,4.864,warm,200,470.43600000000004
720,grayscale,large,2800.7,2688.622,cold,200,112.07799999999997
721,resnet,large,124.8,120.119,warm,200,4.680999999999997
722,linpack,medium,655.4,647.2520000000001,warm,200,8.14799999999991
723,resnet,large,125.0,120.597,warm,200,4.403000000000006
724,grayscale,medium,99.4,87.217,warm,200,12.183000000000007
725,pagerank,large,413.7,314.815,warm,200,98.88499999999999
726,matrixmul,small,17.5,5.2170000000000005,warm,200,12.283
727,fastfouriertransform,large,22.2,4.98,warm,200,17.22
728,pagerank,large,419.9,276.684,warm,200,143.21599999999995
729,genmatrix,medium,9.6,0.1969999999999999,warm,200,9.403
730,mobilenet,small,27.3,22.424,warm,200,4.876000000000001
731,matrixmul,medium,520.0,507.547,warm,200,12.452999999999975
732,mobilenet,medium,29.4,23.272,warm,200,6.128
733,matrixmul,large,130.9,4.956,warm,200,125.944
734,fastfouriertransform,medium,620.2,605.52,warm,200,14.680000000000064
735,matrixmul,medium,520.5,508.069,warm,200,12.430999999999983
736,grayscale,medium,71.4,59.247,warm,200,12.153000000000006
737,fetchdata,large,90.4,85.429,warm,200,4.971000000000004
738,mobilenet,small,27.6,22.698,warm,200,4.902000000000001
739,fastfouriertransform,small,21.5,4.894,warm,200,16.606
740,fastfouriertransform,medium,617.0,600.115,warm,200,16.88499999999999
741,fastfouriertransform,large,422.5,4.84,warm,200,417.66
742,linpack,small,12.3,5.054,warm,200,7.246
743,pagerank,small,18.2,10.196,warm,200,8.004
744,resnet,large,155.7,149.947,warm,200,5.752999999999986
745,pagerank,medium,68.5,46.359,warm,200,22.141
746,fastfouriertransform,medium,614.0,601.281,warm,200,12.719000000000051
747,linpack,large,15.3,8.030000000000001,warm,200,7.27
748,matrixmul,large,21.5,6.997,warm,200,14.503
749,graphgen,medium,136.2,20.109,warm,200,116.09099999999998
750,resnet,medium,129.5,121.546,warm,200,7.9539999999999935
751,linpack,small,15.7,8.037,warm,200,7.6629999999999985
752,resnet,large,125.6,120.524,warm,200,5.075999999999993
753,genmatrix,small,5.8,0.103,warm,200,5.697
754,mobilenet,small,23.6,17.907,warm,200,5.693000000000001
755,fastfouriertransform,medium,634.8,621.684,warm,200,13.115999999999985
756,pagerank,medium,94.8,69.705,warm,200,25.095
757,fastfouriertransform,medium,936.6,700.174,warm,200,236.42600000000004
758,resnet,small,136.0,131.57,warm,200,4.430000000000007
759,matrixmul,large,21.9,7.407999999999999,warm,200,14.492
760,resnet,large,127.7,123.096,warm,200,4.603999999999999
761,pagerank,small,19.1,10.744,warm,200,8.356000000000002
762,resnet,large,127.2,122.949,warm,200,4.251000000000005
763,grayscale,small,12.4,7.1770000000000005,warm,200,5.223
764,fetchdata,medium,90.4,84.907,warm,200,5.493000000000009
765,grayscale,medium,67.9,57.667,warm,200,10.233000000000004
766,linpack,small,14.7,7.673,warm,200,7.026999999999999
767,fetchdata,small,89.4,84.72200000000001,warm,200,4.677999999999997
768,resnet,large,124.8,120.528,warm,200,4.271999999999991
769,matrixmul,small,17.2,5.007000000000001,warm,200,12.192999999999998
770,fetchdata,large,89.0,84.654,warm,200,4.346000000000004
771,graphgen,small,26.8,2.9290000000000003,warm,200,23.871000000000002
772,pagerank,small,18.8,9.975,warm,200,8.825000000000001
773,matrixmul,medium,520.9,508.162,warm,200,12.738
774,mobilenet,medium,28.0,23.006,warm,200,4.994
775,fetchdata,medium,90.5,85.328,warm,200,5.171999999999997
776,grayscale,large,2829.8,2702.716,cold,200,127.08400000000029
777,linpack,large,12.3,5.078,warm,200,7.222
778,resnet,small,139.9,134.851,warm,200,5.049000000000007
779,graphgen,small,38.9,4.418,warm,200,34.482
780,fetchdata,large,104.5,99.497,warm,200,5.003
781,graphgen,large,521.6,96.244,warm,200,425.356
782,fastfouriertransform,medium,649.8,632.106,warm,200,17.69399999999996
783,mobilenet,large,28.3,23.159,warm,200,5.141000000000002
784,matrixmul,medium,520.6,507.865,warm,200,12.735000000000014
785,resnet,medium,131.5,126.484,warm,200,5.016000000000005
786,matrixmul,medium,636.5,510.101,warm,200,126.399
787,genmatrix,large,52.2,1.183,warm,200,51.017
788,fastfouriertransform,medium,637.9,622.0459999999999,warm,200,15.854000000000042
789,matrixmul,small,47.9,5.006,warm,200,42.894
790,grayscale,large,2876.2,2709.441,cold,200,166.75900000000001
791,resnet,medium,125.1,120.426,warm,200,4.673999999999992
792,pagerank,large,404.6,310.833,warm,200,93.767
793,grayscale,small,12.1,6.79,warm,200,5.31
794,genmatrix,medium,13.3,0.284,warm,200,13.016
795,resnet,small,129.5,120.205,warm,200,9.295000000000002
796,graphgen,small,58.7,2.742,warm,200,55.958000000000006
797,grayscale,small,11.5,6.776,warm,200,4.724
798,fetchdata,medium,89.9,84.72399999999999,warm,200,5.176000000000016
799,grayscale,medium,68.1,57.538,warm,200,10.561999999999998
800,fastfouriertransform,small,17.7,4.92,warm,200,12.78
801,mobilenet,large,22.4,17.585,warm,200,4.814999999999998
802,matrixmul,small,22.8,7.927,warm,200,14.873000000000001
803,fetchdata,medium,89.4,84.426,warm,200,4.974000000000004
804,pagerank,large,431.9,276.44,warm,200,155.45999999999998
805,genmatrix,large,35.5,0.819,warm,200,34.681
806,pagerank,large,361.5,280.764,warm,200,80.73599999999999
807,linpack,small,17.4,8.042,warm,200,9.357999999999999
808,matrixmul,large,22.7,7.875,warm,200,14.825
809,graphgen,medium,144.0,19.806,warm,200,124.194
810,graphgen,medium,113.7,18.181,warm,200,95.519
811,fastfouriertransform,medium,638.8,626.247,warm,200,12.552999999999997
812,resnet,medium,132.2,127.817,warm,200,4.382999999999996
813,resnet,medium,124.6,120.844,warm,200,3.7560000000000002
814,matrixmul,medium,555.9,542.8539999999999,warm,200,13.04600000000005
815,fastfouriertransform,medium,618.3,602.195,warm,200,16.104999999999905
816,graphgen,medium,106.2,13.053,warm,200,93.147
817,fetchdata,large,89.6,84.53099999999999,warm,200,5.069000000000003
818,mobilenet,large,31.8,26.81,warm,200,4.990000000000002
819,linpack,small,12.3,5.0600000000000005,warm,200,7.24
820,matrixmul,small,17.4,4.992,warm,200,12.407999999999998
821,genmatrix,medium,9.4,0.2,warm,200,9.200000000000001
822,resnet,medium,128.0,123.692,warm,200,4.308000000000007
823,pagerank,small,26.2,15.864,warm,200,10.335999999999999
824,matrixmul,medium,525.1,512.731,warm,200,12.369000000000028
825,linpack,small,12.2,5.079000000000001,warm,200,7.120999999999999
826,linpack,small,11.8,5.086,warm,200,6.714
827,fastfouriertransform,large,21.2,4.904999999999999,warm,200,16.295
828,fastfouriertransform,large,21.5,4.887,warm,200,16.613
829,pagerank,small,26.1,15.618,warm,200,10.482000000000001
830,linpack,medium,661.9,654.051,warm,200,7.848999999999933
831,fetchdata,small,91.6,86.733,warm,200,4.86699999999999
832,fastfouriertransform,small,21.4,4.896,warm,200,16.503999999999998
833,grayscale,small,12.1,6.842,warm,200,5.258
834,fetchdata,large,90.0,84.96199999999999,warm,200,5.038000000000011
835,fetchdata,large,89.5,84.777,warm,200,4.722999999999999
836,fastfouriertransform,small,17.6,4.878,warm,200,12.722000000000001
837,mobilenet,medium,50.7,46.085,warm,200,4.615000000000002
838,resnet,large,152.0,146.947,warm,200,5.052999999999997
839,mobilenet,large,23.0,17.898,warm,200,5.102
840,resnet,large,125.0,119.89,warm,200,5.109999999999999
841,resnet,medium,126.4,121.92,warm,200,4.480000000000004
842,linpack,small,15.3,8.073,warm,200,7.227
843,mobilenet,small,22.6,17.781000000000002,warm,200,4.818999999999999
844,mobilenet,medium,22.9,18.293,warm,200,4.606999999999999
845,grayscale,medium,99.0,88.02300000000001,warm,200,10.97699999999999
846,resnet,small,127.7,122.844,warm,200,4.856000000000009
847,linpack,large,16.4,8.309000000000001,warm,200,8.090999999999998
848,fastfouriertransform,medium,615.5,602.6479999999999,warm,200,12.85200000000009
849,mobilenet,medium,22.8,17.921,warm,200,4.879000000000001
850,graphgen,small,29.7,3.273,warm,200,26.427
851,linpack,medium,683.5,676.01,warm,200,7.490000000000009
852,fastfouriertransform,large,17.7,4.9,warm,200,12.799999999999999
853,fastfouriertransform,large,17.3,4.879,warm,200,12.421000000000001
854,resnet,large,144.1,139.484,warm,200,4.6159999999999854
855,matrixmul,medium,558.9,546.056,warm,200,12.843999999999937
856,resnet,large,126.5,121.814,warm,200,4.686000000000007
857,graphgen,medium,106.2,13.359,warm,200,92.84100000000001
858,resnet,large,126.3,122.141,warm,200,4.158999999999992
859,genmatrix,medium,9.1,0.216,warm,200,8.884
860,resnet,medium,124.4,120.07,warm,200,4.3300000000000125
861,pagerank,small,19.2,10.08,warm,200,9.12
862,graphgen,medium,105.5,13.087,warm,200,92.413
863,fastfouriertransform,medium,618.2,602.248,warm,200,15.951999999999998
864,fastfouriertransform,large,424.7,4.867,warm,200,419.83299999999997
865,fetchdata,small,150.4,145.065,warm,200,5.335000000000008
866,genmatrix,large,35.5,0.7929999999999999,warm,200,34.707
867,mobilenet,medium,29.0,23.732,warm,200,5.268000000000001
868,pagerank,large,438.8,278.79900000000004,warm,200,160.00099999999998
869,resnet,small,166.6,161.507,warm,200,5.092999999999989
870,linpack,medium,655.0,647.837,warm,200,7.163000000000011
871,grayscale,medium,69.1,57.831,warm,200,11.268999999999991
872,matrixmul,medium,521.2,508.671,warm,200,12.529000000000053
873,resnet,small,125.7,121.329,warm,200,4.371000000000009
874,linpack,small,13.4,5.09,warm,200,8.31
875,linpack,small,12.3,5.0600000000000005,warm,200,7.24
876,pagerank,large,378.9,280.368,warm,200,98.53199999999998
877,matrixmul,medium,524.1,511.163,warm,200,12.937000000000012
878,grayscale,large,2805.9,2693.806,cold,200,112.09400000000005
879,resnet,small,129.0,124.174,warm,200,4.825999999999993
880,linpack,small,15.5,8.08,warm,200,7.42
881,resnet,large,125.6,121.293,warm,200,4.306999999999988
882,fetchdata,medium,89.1,84.063,warm,200,5.036999999999992
883,grayscale,large,2839.0,2720.123,cold,200,118.87699999999995
884,matrixmul,small,23.6,7.894,warm,200,15.706000000000001
885,resnet,large,125.7,121.207,warm,200,4.493000000000009
886,fastfouriertransform,medium,618.9,606.431,warm,200,12.468999999999937
887,pagerank,medium,68.0,46.366,warm,200,21.634
888,linpack,small,15.6,8.093,warm,200,7.507
889,pagerank,small,18.6,10.47,warm,200,8.13
890,matrixmul,large,23.0,7.895,warm,200,15.105
891,linpack,small,15.0,8.013,warm,200,6.987
892,linpack,medium,697.3,690.686,warm,200,6.613999999999919
893,fetchdata,small,89.8,84.94699999999999,warm,200,4.853000000000009
894,linpack,medium,948.4,649.533,warm,200,298.86699999999996
895,genmatrix,small,5.3,0.101,warm,200,5.199
896,fetchdata,small,98.3,93.791,warm,200,4.509
897,fastfouriertransform,medium,634.5,603.759,warm,200,30.740999999999985
898,fastfouriertransform,large,440.3,4.876,warm,200,435.42400000000004
899,pagerank,large,436.7,282.441,warm,200,154.25900000000001
900,pagerank,small,249.8,10.04,warm,200,239.76000000000002
901,linpack,large,11.4,5.082,warm,200,6.3180000000000005
902,fetchdata,large,89.6,84.12400000000001,warm,200,5.475999999999985
903,matrixmul,small,22.8,8.012,warm,200,14.788
904,fetchdata,small,88.3,83.767,warm,200,4.533000000000001
905,resnet,small,128.7,124.364,warm,200,4.335999999999984
906,mobilenet,small,30.8,23.107,warm,200,7.693000000000001
907,matrixmul,medium,522.7,510.06,warm,200,12.640000000000043
908,genmatrix,medium,9.4,0.203,warm,200,9.197000000000001
909,resnet,medium,129.8,125.443,warm,200,4.3570000000000135
910,mobilenet,small,32.0,22.789,warm,200,9.210999999999999
911,pagerank,small,19.1,9.918,warm,200,9.182000000000002
912,grayscale,medium,69.4,58.515,warm,200,10.885000000000005
913,genmatrix,medium,10.0,0.1969999999999999,warm,200,9.803
914,resnet,medium,128.3,123.763,warm,200,4.537000000000006
915,mobilenet,medium,40.9,36.054,warm,200,4.8459999999999965
916,matrixmul,large,17.1,4.989000000000001,warm,200,12.111
917,pagerank,medium,72.1,46.932,warm,200,25.167999999999992
918,fetchdata,small,88.6,84.178,warm,200,4.421999999999997
919,resnet,small,125.7,121.329,warm,200,4.371000000000009
920,grayscale,small,16.0,10.677,warm,200,5.323
921,mobilenet,medium,31.0,23.227,warm,200,7.773
922,pagerank,small,19.1,10.264,warm,200,8.836000000000002
923,pagerank,small,20.7,11.673,warm,200,9.027
924,grayscale,small,16.0,10.652,warm,200,5.348000000000001
925,fetchdata,medium,92.1,87.18900000000001,warm,200,4.910999999999987
926,mobilenet,large,30.9,25.92,warm,200,4.979999999999997
927,fetchdata,medium,89.2,84.324,warm,200,4.876000000000005
928,fastfouriertransform,small,17.6,4.891,warm,200,12.709000000000001
929,mobilenet,medium,22.4,17.698999999999998,warm,200,4.7010000000000005
930,graphgen,medium,144.6,20.371,warm,200,124.229
931,graphgen,medium,112.9,17.649,warm,200,95.251
932,pagerank,medium,66.8,45.526,warm,200,21.273999999999994
933,genmatrix,medium,12.6,0.288,warm,200,12.312
934,fastfouriertransform,medium,652.9,639.73,warm,200,13.169999999999959
935,genmatrix,small,5.7,0.105,warm,200,5.595
936,linpack,small,16.1,8.038,warm,200,8.062000000000001
937,linpack,small,15.8,8.05,warm,200,7.75
938,fetchdata,small,91.0,85.842,warm,200,5.158000000000001
939,grayscale,medium,91.3,80.842,warm,200,10.457999999999998
940,fetchdata,large,89.2,84.17399999999999,warm,200,5.0260000000000105
941,mobilenet,medium,22.1,17.686,warm,200,4.4140000000000015
942,resnet,small,172.9,166.947,warm,200,5.953000000000003
943,fastfouriertransform,small,18.0,4.9030000000000005,warm,200,13.097
944,grayscale,small,11.9,6.817,warm,200,5.083
945,fetchdata,large,89.2,84.236,warm,200,4.963999999999999
946,resnet,large,124.9,119.166,warm,200,5.734000000000009
947,matrixmul,small,23.0,7.9,warm,200,15.1
948,grayscale,small,11.3,6.877000000000001,warm,200,4.423
949,grayscale,small,11.2,6.819999999999999,warm,200,4.38
950,graphgen,small,26.4,2.973,warm,200,23.427
951,matrixmul,large,22.7,7.529,warm,200,15.171
952,resnet,medium,125.0,120.28,warm,200,4.719999999999999
953,fastfouriertransform,small,17.7,4.9030000000000005,warm,200,12.796999999999999
954,mobilenet,large,28.4,23.525,warm,200,4.875
955,pagerank,small,17.7,10.096,warm,200,7.603999999999999
956,pagerank,large,400.6,307.019,warm,200,93.58100000000002
957,genmatrix,large,35.0,0.798,warm,200,34.202
958,fetchdata,medium,89.5,84.4,warm,200,5.099999999999994
959,matrixmul,small,16.8,5.032,warm,200,11.768
960,resnet,medium,124.2,120.063,warm,200,4.1370000000000005
961,genmatrix,large,48.3,1.1800000000000002,warm,200,47.12
962,matrixmul,small,16.8,4.991,warm,200,11.809000000000001
963,fastfouriertransform,large,20.8,7.792999999999999,warm,200,13.007000000000001
964,linpack,small,11.8,5.091,warm,200,6.7090000000000005
965,pagerank,large,414.2,284.308,warm,200,129.892
966,pagerank,large,549.2,284.23,warm,200,264.97
967,pagerank,small,162.9,10.182,warm,200,152.71800000000002
968,matrixmul,medium,528.3,516.375,warm,200,11.924999999999955
969,graphgen,large,524.2,88.229,warm,200,435.97100000000006
970,matrixmul,medium,643.4,507.8,warm,200,135.59999999999997
971,grayscale,large,2814.1,2702.988,cold,200,111.11200000000008
972,graphgen,medium,106.6,12.903,warm,200,93.69699999999999
973,fastfouriertransform,medium,656.5,643.222,warm,200,13.27800000000002
974,genmatrix,large,50.5,1.1900000000000002,warm,200,49.31
975,fastfouriertransform,large,263.2,4.901,warm,200,258.299
976,linpack,small,15.3,8.063,warm,200,7.237
977,graphgen,medium,138.0,45.703,warm,200,92.297
978,pagerank,medium,71.2,45.647,warm,200,25.553000000000004
979,fetchdata,large,94.1,88.662,warm,200,5.437999999999988
980,mobilenet,large,23.3,18.063,warm,200,5.237000000000002
981,mobilenet,large,23.7,17.7,warm,200,6.0
982,fetchdata,small,90.7,85.248,warm,200,5.451999999999998
983,fastfouriertransform,large,21.4,4.886,warm,200,16.514
984,mobilenet,small,22.4,17.769,warm,200,4.631
985,grayscale,small,32.1,6.776,warm,200,25.324
986,graphgen,small,29.4,3.0860000000000003,warm,200,26.314
987,graphgen,medium,103.8,12.758,warm,200,91.042
988,grayscale,large,2795.4,2686.604,cold,200,108.79600000000028
989,matrixmul,large,23.9,7.941,warm,200,15.959
990,mobilenet,medium,26.6,18.013,warm,200,8.587
991,graphgen,large,487.9,64.212,warm,200,423.688
992,genmatrix,medium,9.3,0.199,warm,200,9.101
993,linpack,small,15.0,8.023000000000001,warm,200,6.9769999999999985
994,linpack,medium,712.1,705.194,warm,200,6.906000000000063
995,fastfouriertransform,medium,611.5,598.807,warm,200,12.692999999999984
996,matrixmul,medium,561.6,548.877,warm,200,12.72300000000007
997,mobilenet,medium,22.7,18.082,warm,200,4.6179999999999986
998,linpack,small,12.3,5.072,warm,200,7.228000000000001
999,mobilenet,large,28.9,23.604,warm,200,5.295999999999999
1000,mobilenet,medium,30.2,23.228,warm,200,6.971999999999998
1001,pagerank,medium,146.3,62.718,warm,200,83.58200000000001
1002,fastfouriertransform,large,20.3,7.713,warm,200,12.587
1003,matrixmul,small,17.0,4.987,warm,200,12.013
1004,matrixmul,large,17.7,4.97,warm,200,12.73
1005,fetchdata,large,136.8,132.09,warm,200,4.710000000000008
1006,grayscale,medium,67.6,57.157,warm,200,10.442999999999998
1007,fastfouriertransform,small,21.5,7.74,warm,200,13.76
1008,linpack,large,12.2,5.0520000000000005,warm,200,7.147999999999999
1009,grayscale,medium,68.2,57.362,warm,200,10.838000000000001
1010,mobilenet,large,27.8,22.775,warm,200,5.025000000000002
1011,matrixmul,small,223.6,4.992,warm,200,218.608
1012,mobilenet,medium,36.5,27.467,warm,200,9.033000000000001
1013,mobilenet,small,27.0,21.239,warm,200,5.760999999999999
1014,linpack,large,12.7,5.081,warm,200,7.618999999999999
1015,matrixmul,medium,522.0,509.223,warm,200,12.776999999999987
1016,graphgen,small,37.7,4.436,warm,200,33.264
1017,matrixmul,medium,637.7,509.51900000000006,warm,200,128.18099999999998
1018,pagerank,large,363.6,283.74,warm,200,79.86000000000001
1019,fetchdata,small,136.7,131.773,warm,200,4.9269999999999925
1020,fetchdata,large,89.1,84.288,warm,200,4.811999999999998
1021,mobilenet,small,22.6,17.775,warm,200,4.825000000000003
1022,fetchdata,small,90.0,85.098,warm,200,4.902000000000001
1023,genmatrix,large,48.8,1.181,warm,200,47.619
1024,linpack,medium,676.1,669.095,warm,200,7.0049999999999955
1025,matrixmul,large,101.1,7.936,warm,200,93.16399999999999
1026,graphgen,large,537.0,96.837,warm,200,440.163
1027,fetchdata,large,89.2,84.51,warm,200,4.689999999999998
1028,mobilenet,medium,22.5,17.802,warm,200,4.698
1029,linpack,medium,652.8,646.12,warm,200,6.67999999999995
1030,fastfouriertransform,large,20.0,7.302,warm,200,12.698
1031,fetchdata,large,89.5,84.868,warm,200,4.632000000000005
1032,linpack,medium,701.8,646.8199999999999,warm,200,54.98000000000002
1033,linpack,large,507.7,5.051,warm,200,502.649
1034,grayscale,small,15.5,10.689,warm,200,4.811
1035,fastfouriertransform,small,17.7,4.915,warm,200,12.785
1036,fetchdata,medium,90.1,85.29100000000001,warm,200,4.808999999999983
1037,pagerank,medium,88.6,63.71300000000001,warm,200,24.886999999999986
1038,pagerank,small,17.5,10.014,warm,200,7.486000000000001
1039,grayscale,medium,91.3,80.373,warm,200,10.926999999999992
1040,mobilenet,small,21.9,17.475,warm,200,4.424999999999997
1041,resnet,medium,127.6,123.064,warm,200,4.536000000000001
1042,mobilenet,small,23.0,17.989,warm,200,5.010999999999999
1043,fastfouriertransform,small,21.2,4.921,warm,200,16.279
1044,fastfouriertransform,medium,620.2,603.877,warm,200,16.323000000000093
1045,fetchdata,large,90.2,85.441,warm,200,4.759
1046,mobilenet,small,34.0,28.42,warm,200,5.579999999999998
1047,linpack,large,12.1,5.088,warm,200,7.012
1048,linpack,large,12.3,5.065,warm,200,7.235
1049,fastfouriertransform,large,20.3,4.91,warm,200,15.39
1050,pagerank,medium,71.0,46.255,warm,200,24.744999999999997
1051,grayscale,small,11.6,6.844,warm,200,4.755999999999999
1052,fetchdata,medium,89.8,85.073,warm,200,4.727000000000004
1053,pagerank,small,18.8,10.073,warm,200,8.727
1054,fastfouriertransform,small,21.7,4.901,warm,200,16.799
1055,fetchdata,small,92.4,87.098,warm,200,5.302000000000007
1056,mobilenet,small,30.3,24.224,warm,200,6.0760000000000005
1057,linpack,large,15.0,7.993,warm,200,7.007
1058,resnet,medium,124.0,119.684,warm,200,4.3160000000000025
1059,mobilenet,large,28.0,23.025,warm,200,4.975000000000001
1060,fetchdata,large,89.5,84.455,warm,200,5.045000000000002
