request_id,scheduled_time,function,payload_size
983,983.0,mobilenet,medium
984,984.0,matrixmul,large
985,985.0,linpack,large
986,986.0,linpack,small
987,987.0,mobilenet,small
988,988.0,mobilenet,medium
989,989.0,mobilenet,small
990,990.0,resnet,small
991,991.0,linpack,large
992,992.0,fastfouriertransform,small
993,993.0,linpack,large
994,994.0,fetchdata,medium
995,995.0,linpack,large
996,996.0,linpack,large
997,997.0,fetchdata,large
998,998.0,resnet,large
999,999.0,genmatrix,large
1000,1000.0,matrixmul,large
1001,1001.0,matrixmul,small
1002,1002.0,fetchdata,small
1003,1003.0,fetchdata,medium
1004,1004.0,genmatrix,medium
1005,1005.0,linpack,medium
1006,1006.0,resnet,small
1007,1007.0,matrixmul,large
1008,1008.0,fastfouriertransform,medium
1009,1009.0,fetchdata,medium
1010,1010.0,fastfouriertransform,small
1011,1011.0,matrixmul,medium
1012,1012.0,fastfouriertransform,large
1013,1013.0,linpack,small
1014,1014.0,resnet,large
1015,1015.0,resnet,medium
1016,1016.0,fetchdata,large
1017,1017.0,resnet,large
1018,1018.0,fastfouriertransform,medium
1019,1019.0,linpack,large
1020,1020.0,genmatrix,small
1021,1021.0,matrixmul,large
1022,1022.0,fetchdata,large
1023,1023.0,mobilenet,small
1024,1024.0,fetchdata,small
1025,1025.0,linpack,medium
1026,1026.0,genmatrix,small
1027,1027.0,resnet,large
1028,1028.0,mobilenet,small
1029,1029.0,mobilenet,large
1030,1030.0,fetchdata,medium
1031,1031.0,resnet,large
1032,1032.0,resnet,small
1033,1033.0,matrixmul,medium
1034,1034.0,matrixmul,medium
1035,1035.0,fetchdata,medium
1036,1036.0,genmatrix,large
1037,1037.0,fastfouriertransform,large
1038,1038.0,genmatrix,medium
1039,1039.0,fastfouriertransform,medium
1040,1040.0,fastfouriertransform,large
1041,1041.0,genmatrix,medium
1042,1042.0,matrixmul,medium
1043,1043.0,genmatrix,large
1044,1044.0,resnet,small
1045,1045.0,matrixmul,small
1046,1046.0,resnet,large
1047,1047.0,mobilenet,medium
1048,1048.0,matrixmul,large
1049,1049.0,genmatrix,large
1050,1050.0,fetchdata,small
1051,1051.0,resnet,large
1052,1052.0,fastfouriertransform,medium
1053,1053.0,resnet,medium
1054,1054.0,genmatrix,medium
1055,1055.0,linpack,small
1056,1056.0,genmatrix,large
1057,1057.0,linpack,large
1058,1058.0,genmatrix,large
1059,1059.0,fastfouriertransform,large
1060,1060.0,genmatrix,medium
1061,1061.0,resnet,medium
1062,1062.0,fastfouriertransform,medium
1063,1063.0,matrixmul,small
1064,1064.0,mobilenet,medium
1065,1065.0,linpack,medium
1066,1066.0,mobilenet,small
1067,1067.0,mobilenet,small
1068,1068.0,fastfouriertransform,medium
1069,1069.0,linpack,small
1070,1070.0,resnet,large
1071,1071.0,linpack,large
1072,1072.0,resnet,small
1073,1073.0,genmatrix,medium
1074,1074.0,linpack,large
1075,1075.0,mobilenet,large
1076,1076.0,fetchdata,small
1077,1077.0,mobilenet,small
1078,1078.0,linpack,large
1079,1079.0,linpack,large
1080,1080.0,linpack,small
1081,1081.0,genmatrix,medium
1082,1082.0,fastfouriertransform,medium
1083,1083.0,matrixmul,large
1084,1084.0,genmatrix,small
1085,1085.0,fetchdata,large
1086,1086.0,matrixmul,large
1087,1087.0,linpack,medium
1088,1088.0,mobilenet,large
1089,1089.0,mobilenet,medium
1090,1090.0,linpack,medium
1091,1091.0,linpack,small
1092,1092.0,matrixmul,large
1093,1093.0,resnet,medium
1094,1094.0,fetchdata,medium
1095,1095.0,linpack,medium
1096,1096.0,resnet,large
1097,1097.0,fetchdata,small
1098,1098.0,linpack,small
1099,1099.0,linpack,large
1100,1100.0,mobilenet,medium
1101,1101.0,fastfouriertransform,large
1102,1102.0,fetchdata,medium
1103,1103.0,resnet,small
1104,1104.0,genmatrix,large
1105,1105.0,linpack,small
1106,1106.0,matrixmul,small
1107,1107.0,linpack,small
1108,1108.0,matrixmul,medium
1109,1109.0,resnet,small
1110,1110.0,linpack,medium
1111,1111.0,fastfouriertransform,small
1112,1112.0,linpack,medium
1113,1113.0,matrixmul,small
1114,1114.0,fetchdata,small
1115,1115.0,fetchdata,large
1116,1116.0,matrixmul,small
1117,1117.0,fetchdata,small
1118,1118.0,matrixmul,small
1119,1119.0,fastfouriertransform,medium
1120,1120.0,fastfouriertransform,large
1121,1121.0,genmatrix,medium
1122,1122.0,linpack,small
1123,1123.0,mobilenet,small
1124,1124.0,matrixmul,medium
1125,1125.0,genmatrix,small
1126,1126.0,linpack,large
1127,1127.0,fetchdata,medium
1128,1128.0,resnet,small
1129,1129.0,fastfouriertransform,small
1130,1130.0,matrixmul,small
1131,1131.0,linpack,small
1132,1132.0,resnet,large
1133,1133.0,resnet,large
1134,1134.0,fetchdata,small
1135,1135.0,linpack,medium
1136,1136.0,mobilenet,medium
1137,1137.0,fastfouriertransform,small
1138,1138.0,mobilenet,medium
1139,1139.0,genmatrix,large
1140,1140.0,fetchdata,small
1141,1141.0,fastfouriertransform,medium
1142,1142.0,resnet,large
1143,1143.0,fastfouriertransform,large
1144,1144.0,resnet,large
1145,1145.0,mobilenet,large
1146,1146.0,mobilenet,medium
1147,1147.0,fetchdata,small
1148,1148.0,resnet,medium
1149,1149.0,mobilenet,large
1150,1150.0,fetchdata,small
1151,1151.0,genmatrix,large
1152,1152.0,fastfouriertransform,large
1153,1153.0,matrixmul,small
1154,1154.0,resnet,large
1155,1155.0,resnet,large
1156,1156.0,resnet,small
1157,1157.0,fetchdata,medium
1158,1158.0,fastfouriertransform,large
1159,1159.0,fetchdata,medium
1160,1160.0,matrixmul,large
1161,1161.0,fastfouriertransform,medium
1162,1162.0,linpack,small
1163,1163.0,matrixmul,small
1164,1164.0,genmatrix,large
1165,1165.0,genmatrix,small
1166,1166.0,linpack,large
1167,1167.0,genmatrix,medium
1168,1168.0,mobilenet,small
1169,1169.0,matrixmul,large
1170,1170.0,matrixmul,large
1171,1171.0,mobilenet,large
1172,1172.0,fetchdata,large
1173,1173.0,fetchdata,large
1174,1174.0,mobilenet,small
1175,1175.0,fastfouriertransform,large
1176,1176.0,linpack,medium
1177,1177.0,fastfouriertransform,medium
1178,1178.0,mobilenet,small
1179,1179.0,linpack,small
1180,1180.0,fastfouriertransform,medium
1181,1181.0,matrixmul,large
1182,1182.0,fetchdata,large
1183,1183.0,fetchdata,medium
1184,1184.0,fastfouriertransform,large
1185,1185.0,mobilenet,medium
1186,1186.0,matrixmul,small
1187,1187.0,linpack,large
1188,1188.0,matrixmul,medium
1189,1189.0,fastfouriertransform,medium
1190,1190.0,fetchdata,medium
1191,1191.0,genmatrix,medium
1192,1192.0,fetchdata,medium
1193,1193.0,mobilenet,medium
1194,1194.0,genmatrix,medium
1195,1195.0,matrixmul,large
1196,1196.0,matrixmul,small
1197,1197.0,genmatrix,medium
1198,1198.0,fastfouriertransform,medium
1199,1199.0,resnet,small
1200,1200.0,resnet,medium
1201,1201.0,matrixmul,small
1202,1202.0,fastfouriertransform,medium
1203,1203.0,genmatrix,medium
1204,1204.0,matrixmul,medium
1205,1205.0,resnet,large
1206,1206.0,fetchdata,small
1207,1207.0,genmatrix,medium
1208,1208.0,matrixmul,medium
1209,1209.0,fastfouriertransform,large
1210,1210.0,linpack,medium
1211,1211.0,resnet,medium
1212,1212.0,matrixmul,large
1213,1213.0,linpack,small
1214,1214.0,fastfouriertransform,large
1215,1215.0,genmatrix,medium
1216,1216.0,matrixmul,large
1217,1217.0,linpack,large
1218,1218.0,genmatrix,small
1219,1219.0,fastfouriertransform,small
1220,1220.0,linpack,large
1221,1221.0,genmatrix,medium
1222,1222.0,fastfouriertransform,small
1223,1223.0,fastfouriertransform,small
1224,1224.0,linpack,large
1225,1225.0,matrixmul,medium
1226,1226.0,fetchdata,large
1227,1227.0,fastfouriertransform,large
1228,1228.0,mobilenet,large
1229,1229.0,fetchdata,medium
1230,1230.0,matrixmul,medium
1231,1231.0,linpack,small
1232,1232.0,resnet,small
1233,1233.0,resnet,medium
1234,1234.0,fetchdata,medium
1235,1235.0,genmatrix,medium
1236,1236.0,mobilenet,small
1237,1237.0,fastfouriertransform,large
1238,1238.0,mobilenet,medium
1239,1239.0,resnet,medium
1240,1240.0,resnet,small
1241,1241.0,matrixmul,medium
1242,1242.0,genmatrix,medium
1243,1243.0,mobilenet,large
1244,1244.0,matrixmul,large
1245,1245.0,fetchdata,small
1246,1246.0,fastfouriertransform,small
1247,1247.0,linpack,small
1248,1248.0,fetchdata,small
1249,1249.0,genmatrix,medium
1250,1250.0,fastfouriertransform,large
1251,1251.0,linpack,medium
1252,1252.0,genmatrix,medium
1253,1253.0,genmatrix,small
1254,1254.0,resnet,large
1255,1255.0,matrixmul,medium
1256,1256.0,linpack,small
1257,1257.0,genmatrix,large
1258,1258.0,genmatrix,large
1259,1259.0,mobilenet,medium
1260,1260.0,resnet,small
1261,1261.0,fastfouriertransform,small
1262,1262.0,linpack,small
1263,1263.0,mobilenet,medium
1264,1264.0,fastfouriertransform,medium
1265,1265.0,resnet,large
1266,1266.0,matrixmul,medium
1267,1267.0,linpack,large
1268,1268.0,mobilenet,large
1269,1269.0,fastfouriertransform,small
1270,1270.0,matrixmul,medium
1271,1271.0,genmatrix,large
1272,1272.0,fetchdata,large
1273,1273.0,fetchdata,medium
1274,1274.0,linpack,large
1275,1275.0,fastfouriertransform,small
1276,1276.0,matrixmul,large
1277,1277.0,fastfouriertransform,medium
1278,1278.0,fetchdata,large
1279,1279.0,resnet,medium
1280,1280.0,mobilenet,large
1281,1281.0,genmatrix,large
1282,1282.0,mobilenet,small
1283,1283.0,fetchdata,large
1284,1284.0,linpack,small
1285,1285.0,linpack,small
1286,1286.0,resnet,small
1287,1287.0,matrixmul,small
1288,1288.0,mobilenet,medium
1289,1289.0,genmatrix,small
1290,1290.0,matrixmul,large
1291,1291.0,matrixmul,small
1292,1292.0,matrixmul,small
1293,1293.0,genmatrix,large
1294,1294.0,matrixmul,small
1295,1295.0,genmatrix,medium
1296,1296.0,resnet,large
1297,1297.0,fastfouriertransform,large
1298,1298.0,genmatrix,small
1299,1299.0,resnet,large
1300,1300.0,mobilenet,small
1301,1301.0,genmatrix,large
1302,1302.0,genmatrix,large
1303,1303.0,matrixmul,large
1304,1304.0,fastfouriertransform,small
1305,1305.0,fastfouriertransform,small
1306,1306.0,genmatrix,large
1307,1307.0,matrixmul,large
1308,1308.0,mobilenet,large
1309,1309.0,fetchdata,large
1310,1310.0,genmatrix,small
1311,1311.0,fetchdata,large
1312,1312.0,resnet,medium
1313,1313.0,genmatrix,medium
1314,1314.0,fetchdata,small
1315,1315.0,linpack,large
1316,1316.0,fetchdata,medium
1317,1317.0,fetchdata,small
1318,1318.0,genmatrix,small
1319,1319.0,mobilenet,medium
1320,1320.0,fetchdata,medium
1321,1321.0,fetchdata,small
1322,1322.0,matrixmul,large
1323,1323.0,mobilenet,medium
1324,1324.0,linpack,large
1325,1325.0,matrixmul,large
1326,1326.0,linpack,medium
1327,1327.0,fetchdata,small
1328,1328.0,linpack,medium
1329,1329.0,resnet,large
1330,1330.0,fastfouriertransform,medium
1331,1331.0,mobilenet,medium
1332,1332.0,fastfouriertransform,medium
1333,1333.0,fetchdata,small
1334,1334.0,mobilenet,small
1335,1335.0,fastfouriertransform,medium
1336,1336.0,fetchdata,large
1337,1337.0,fetchdata,small
1338,1338.0,linpack,small
1339,1339.0,linpack,medium
1340,1340.0,resnet,large
1341,1341.0,matrixmul,small
1342,1342.0,linpack,small
1343,1343.0,fetchdata,large
1344,1344.0,fetchdata,medium
1345,1345.0,matrixmul,medium
1346,1346.0,fastfouriertransform,small
1347,1347.0,fetchdata,large
1348,1348.0,fetchdata,small
1349,1349.0,mobilenet,large
1350,1350.0,matrixmul,small
1351,1351.0,fastfouriertransform,medium
1352,1352.0,fetchdata,large
1353,1353.0,linpack,large
1354,1354.0,genmatrix,medium
1355,1355.0,matrixmul,large
1356,1356.0,fastfouriertransform,small
1357,1357.0,fetchdata,small
1358,1358.0,matrixmul,large
1359,1359.0,matrixmul,medium
1360,1360.0,matrixmul,small
1361,1361.0,fetchdata,small
1362,1362.0,resnet,large
1363,1363.0,mobilenet,medium
1364,1364.0,resnet,medium
1365,1365.0,fastfouriertransform,medium
1366,1366.0,resnet,medium
1367,1367.0,linpack,large
1368,1368.0,matrixmul,large
1369,1369.0,genmatrix,large
1370,1370.0,fastfouriertransform,small
1371,1371.0,fastfouriertransform,medium
1372,1372.0,matrixmul,medium
1373,1373.0,resnet,medium
1374,1374.0,linpack,small
1375,1375.0,mobilenet,large
1376,1376.0,resnet,medium
1377,1377.0,resnet,small
1378,1378.0,fastfouriertransform,small
1379,1379.0,mobilenet,large
1380,1380.0,matrixmul,medium
1381,1381.0,resnet,medium
1382,1382.0,mobilenet,large
1383,1383.0,resnet,small
1384,1384.0,matrixmul,large
1385,1385.0,matrixmul,small
1386,1386.0,fetchdata,large
1387,1387.0,genmatrix,medium
1388,1388.0,resnet,medium
1389,1389.0,resnet,large
1390,1390.0,resnet,medium
1391,1391.0,genmatrix,large
1392,1392.0,matrixmul,medium
1393,1393.0,linpack,small
1394,1394.0,matrixmul,medium
1395,1395.0,genmatrix,small
1396,1396.0,fetchdata,large
1397,1397.0,matrixmul,large
1398,1398.0,linpack,large
1399,1399.0,genmatrix,small
1400,1400.0,resnet,medium
1401,1401.0,matrixmul,large
1402,1402.0,linpack,large
1403,1403.0,resnet,small
1404,1404.0,genmatrix,small
1405,1405.0,resnet,medium
1406,1406.0,mobilenet,large
1407,1407.0,genmatrix,large
1408,1408.0,resnet,medium
1409,1409.0,mobilenet,large
1410,1410.0,mobilenet,small
1411,1411.0,resnet,large
1412,1412.0,fastfouriertransform,small
1413,1413.0,fastfouriertransform,medium
1414,1414.0,matrixmul,medium
1415,1415.0,mobilenet,medium
1416,1416.0,genmatrix,small
1417,1417.0,fetchdata,large
1418,1418.0,linpack,large
1419,1419.0,fetchdata,large
1420,1420.0,genmatrix,small
1421,1421.0,genmatrix,small
1422,1422.0,resnet,small
1423,1423.0,resnet,medium
1424,1424.0,genmatrix,medium
1425,1425.0,resnet,medium
1426,1426.0,matrixmul,small
1427,1427.0,fetchdata,large
1428,1428.0,matrixmul,large
1429,1429.0,matrixmul,large
1430,1430.0,linpack,large
1431,1431.0,genmatrix,large
1432,1432.0,linpack,large
1433,1433.0,matrixmul,large
1434,1434.0,fetchdata,small
1435,1435.0,mobilenet,medium
1436,1436.0,resnet,medium
1437,1437.0,mobilenet,medium
1438,1438.0,linpack,medium
1439,1439.0,genmatrix,small
1440,1440.0,genmatrix,large
1441,1441.0,fetchdata,medium
1442,1442.0,fetchdata,medium
1443,1443.0,resnet,large
1444,1444.0,matrixmul,medium
1445,1445.0,fastfouriertransform,large
1446,1446.0,genmatrix,large
1447,1447.0,fetchdata,medium
1448,1448.0,linpack,medium
1449,1449.0,linpack,small
1450,1450.0,matrixmul,small
1451,1451.0,matrixmul,large
1452,1452.0,fastfouriertransform,medium
1453,1453.0,fetchdata,large
1454,1454.0,matrixmul,large
1455,1455.0,fetchdata,small
1456,1456.0,mobilenet,large
1457,1457.0,matrixmul,large
1458,1458.0,genmatrix,medium
1459,1459.0,mobilenet,small
1460,1460.0,resnet,large
1461,1461.0,resnet,small
1462,1462.0,mobilenet,small
1463,1463.0,genmatrix,large
1464,1464.0,mobilenet,large
1465,1465.0,mobilenet,small
1466,1466.0,fastfouriertransform,medium
1467,1467.0,matrixmul,large
1468,1468.0,fetchdata,small
1469,1469.0,genmatrix,small
1470,1470.0,fastfouriertransform,large
1471,1471.0,mobilenet,medium
1472,1472.0,genmatrix,medium
1473,1473.0,fetchdata,large
1474,1474.0,mobilenet,medium
1475,1475.0,matrixmul,medium
1476,1476.0,genmatrix,small
1477,1477.0,linpack,small
1478,1478.0,genmatrix,large
1479,1479.0,mobilenet,large
1480,1480.0,genmatrix,large
1481,1481.0,linpack,small
1482,1482.0,mobilenet,medium
1483,1483.0,linpack,small
1484,1484.0,fastfouriertransform,medium
1485,1485.0,linpack,medium
1486,1486.0,mobilenet,large
1487,1487.0,linpack,medium
1488,1488.0,fastfouriertransform,small
1489,1489.0,matrixmul,large
1490,1490.0,resnet,small
1491,1491.0,matrixmul,medium
1492,1492.0,fetchdata,large
1493,1493.0,resnet,large
1494,1494.0,fetchdata,small
1495,1495.0,linpack,large
1496,1496.0,fetchdata,medium
1497,1497.0,mobilenet,small
1498,1498.0,matrixmul,small
1499,1499.0,genmatrix,medium
1500,1500.0,genmatrix,medium
1501,1501.0,genmatrix,small
1502,1502.0,fastfouriertransform,large
1503,1503.0,matrixmul,medium
1504,1504.0,resnet,large
1505,1505.0,linpack,small
1506,1506.0,mobilenet,large
1507,1507.0,linpack,large
1508,1508.0,fetchdata,medium
1509,1509.0,resnet,medium
1510,1510.0,fastfouriertransform,medium
1511,1511.0,genmatrix,small
1512,1512.0,mobilenet,small
1513,1513.0,fetchdata,medium
1514,1514.0,mobilenet,small
1515,1515.0,matrixmul,medium
1516,1516.0,mobilenet,medium
1517,1517.0,linpack,medium
1518,1518.0,matrixmul,medium
1519,1519.0,resnet,large
1520,1520.0,resnet,small
1521,1521.0,matrixmul,large
1522,1522.0,matrixmul,large
1523,1523.0,mobilenet,small
1524,1524.0,genmatrix,small
1525,1525.0,fetchdata,medium
1526,1526.0,mobilenet,medium
1527,1527.0,genmatrix,large
1528,1528.0,genmatrix,medium
1529,1529.0,genmatrix,small
1530,1530.0,genmatrix,medium
1531,1531.0,matrixmul,large
1532,1532.0,mobilenet,small
1533,1533.0,mobilenet,medium
1534,1534.0,mobilenet,medium
1535,1535.0,genmatrix,large
1536,1536.0,matrixmul,medium
1537,1537.0,genmatrix,large
1538,1538.0,fetchdata,large
1539,1539.0,linpack,large
1540,1540.0,linpack,small
1541,1541.0,linpack,small
1542,1542.0,genmatrix,large
1543,1543.0,linpack,small
1544,1544.0,resnet,medium
1545,1545.0,resnet,large
1546,1546.0,matrixmul,small
1547,1547.0,resnet,small
1548,1548.0,fastfouriertransform,large
1549,1549.0,resnet,small
1550,1550.0,resnet,large
1551,1551.0,mobilenet,small
1552,1552.0,matrixmul,large
1553,1553.0,fetchdata,small
1554,1554.0,genmatrix,small
1555,1555.0,genmatrix,large
1556,1556.0,fetchdata,small
1557,1557.0,resnet,medium
1558,1558.0,linpack,small
1559,1559.0,fetchdata,small
1560,1560.0,resnet,medium
1561,1561.0,fetchdata,large
1562,1562.0,fastfouriertransform,large
1563,1563.0,fetchdata,large
1564,1564.0,linpack,medium
1565,1565.0,genmatrix,small
1566,1566.0,fetchdata,medium
1567,1567.0,linpack,small
1568,1568.0,genmatrix,small
1569,1569.0,resnet,small
1570,1570.0,fastfouriertransform,medium
1571,1571.0,matrixmul,large
1572,1572.0,fastfouriertransform,large
1573,1573.0,fastfouriertransform,small
1574,1574.0,fetchdata,small
1575,1575.0,matrixmul,medium
1576,1576.0,mobilenet,small
1577,1577.0,linpack,large
1578,1578.0,genmatrix,large
1579,1579.0,fetchdata,medium
1580,1580.0,fetchdata,medium
1581,1581.0,linpack,medium
1582,1582.0,fetchdata,small
1583,1583.0,genmatrix,large
1584,1584.0,linpack,large
1585,1585.0,mobilenet,large
1586,1586.0,linpack,medium
1587,1587.0,fastfouriertransform,small
1588,1588.0,resnet,medium
1589,1589.0,resnet,small
1590,1590.0,genmatrix,small
1591,1591.0,linpack,small
1592,1592.0,linpack,small
1593,1593.0,matrixmul,medium
1594,1594.0,genmatrix,large
1595,1595.0,resnet,medium
1596,1596.0,resnet,medium
1597,1597.0,linpack,small
1598,1598.0,mobilenet,medium
1599,1599.0,matrixmul,small
1600,1600.0,matrixmul,small
1601,1601.0,genmatrix,small
1602,1602.0,fastfouriertransform,large
1603,1603.0,fetchdata,large
1604,1604.0,linpack,small
1605,1605.0,mobilenet,small
1606,1606.0,fastfouriertransform,small
1607,1607.0,resnet,small
1608,1608.0,fetchdata,large
1609,1609.0,genmatrix,large
1610,1610.0,linpack,small
1611,1611.0,mobilenet,large
1612,1612.0,fastfouriertransform,medium
1613,1613.0,fetchdata,small
1614,1614.0,resnet,small
1615,1615.0,linpack,small
1616,1616.0,mobilenet,large
1617,1617.0,matrixmul,small
1618,1618.0,linpack,large
1619,1619.0,resnet,medium
1620,1620.0,resnet,large
1621,1621.0,linpack,large
1622,1622.0,linpack,medium
1623,1623.0,mobilenet,medium
1624,1624.0,mobilenet,large
1625,1625.0,resnet,small
1626,1626.0,fetchdata,medium
1627,1627.0,matrixmul,small
1628,1628.0,resnet,large
1629,1629.0,genmatrix,small
1630,1630.0,genmatrix,large
1631,1631.0,fetchdata,large
1632,1632.0,fetchdata,small
1633,1633.0,matrixmul,large
1634,1634.0,genmatrix,medium
1635,1635.0,linpack,large
1636,1636.0,matrixmul,large
1637,1637.0,fetchdata,medium
1638,1638.0,mobilenet,medium
1639,1639.0,fetchdata,small
1640,1640.0,linpack,large
1641,1641.0,fetchdata,small
1642,1642.0,linpack,small
1643,1643.0,matrixmul,large
1644,1644.0,mobilenet,medium
1645,1645.0,fastfouriertransform,large
1646,1646.0,fetchdata,medium
1647,1647.0,resnet,large
1648,1648.0,mobilenet,medium
1649,1649.0,mobilenet,medium
1650,1650.0,mobilenet,medium
1651,1651.0,genmatrix,small
1652,1652.0,fetchdata,medium
1653,1653.0,fastfouriertransform,large
1654,1654.0,genmatrix,small
1655,1655.0,fastfouriertransform,medium
1656,1656.0,fetchdata,large
1657,1657.0,resnet,large
1658,1658.0,fastfouriertransform,small
1659,1659.0,mobilenet,large
1660,1660.0,genmatrix,large
1661,1661.0,resnet,small
1662,1662.0,fetchdata,small
1663,1663.0,linpack,medium
1664,1664.0,matrixmul,small
1665,1665.0,mobilenet,small
1666,1666.0,genmatrix,small
1667,1667.0,genmatrix,medium
1668,1668.0,mobilenet,large
1669,1669.0,resnet,large
1670,1670.0,mobilenet,medium
1671,1671.0,mobilenet,large
1672,1672.0,matrixmul,medium
1673,1673.0,fetchdata,medium
1674,1674.0,resnet,large
1675,1675.0,matrixmul,medium
1676,1676.0,matrixmul,medium
1677,1677.0,resnet,medium
1678,1678.0,fetchdata,small
1679,1679.0,linpack,large
1680,1680.0,fetchdata,medium
1681,1681.0,mobilenet,medium
1682,1682.0,matrixmul,medium
1683,1683.0,fastfouriertransform,large
1684,1684.0,linpack,small
1685,1685.0,genmatrix,small
1686,1686.0,fastfouriertransform,medium
1687,1687.0,resnet,large
1688,1688.0,resnet,large
1689,1689.0,fetchdata,medium
1690,1690.0,mobilenet,small
1691,1691.0,matrixmul,small
1692,1692.0,fetchdata,large
1693,1693.0,linpack,small
1694,1694.0,fetchdata,large
1695,1695.0,genmatrix,large
1696,1696.0,matrixmul,medium
1697,1697.0,linpack,medium
1698,1698.0,genmatrix,large
1699,1699.0,genmatrix,medium
1700,1700.0,fetchdata,small
1701,1701.0,genmatrix,medium
1702,1702.0,mobilenet,small
1703,1703.0,genmatrix,large
1704,1704.0,fetchdata,small
1705,1705.0,resnet,large
1706,1706.0,fastfouriertransform,large
1707,1707.0,fastfouriertransform,small
1708,1708.0,linpack,large
1709,1709.0,fastfouriertransform,small
1710,1710.0,fetchdata,small
1711,1711.0,linpack,large
1712,1712.0,mobilenet,small
1713,1713.0,genmatrix,small
1714,1714.0,fastfouriertransform,small
1715,1715.0,resnet,medium
1716,1716.0,matrixmul,small
1717,1717.0,resnet,large
1718,1718.0,genmatrix,large
1719,1719.0,fetchdata,large
1720,1720.0,fetchdata,small
1721,1721.0,fastfouriertransform,large
1722,1722.0,resnet,medium
1723,1723.0,fastfouriertransform,small
1724,1724.0,resnet,large
1725,1725.0,matrixmul,large
1726,1726.0,matrixmul,small
1727,1727.0,resnet,large
1728,1728.0,genmatrix,medium
1729,1729.0,linpack,small
1730,1730.0,fastfouriertransform,small
1731,1731.0,resnet,small
1732,1732.0,mobilenet,small
1733,1733.0,resnet,large
1734,1734.0,matrixmul,medium
1735,1735.0,matrixmul,medium
1736,1736.0,fastfouriertransform,medium
1737,1737.0,fetchdata,medium
1738,1738.0,resnet,small
1739,1739.0,genmatrix,small
1740,1740.0,matrixmul,large
1741,1741.0,linpack,small
1742,1742.0,genmatrix,large
1743,1743.0,linpack,small
1744,1744.0,fastfouriertransform,medium
1745,1745.0,fetchdata,medium
1746,1746.0,resnet,medium
1747,1747.0,fastfouriertransform,large
1748,1748.0,fastfouriertransform,large
1749,1749.0,mobilenet,small
1750,1750.0,fetchdata,medium
1751,1751.0,genmatrix,medium
1752,1752.0,resnet,small
1753,1753.0,resnet,small
1754,1754.0,mobilenet,small
1755,1755.0,linpack,large
1756,1756.0,resnet,medium
1757,1757.0,matrixmul,small
1758,1758.0,fastfouriertransform,large
1759,1759.0,matrixmul,large
1760,1760.0,resnet,large
1761,1761.0,fastfouriertransform,small
1762,1762.0,linpack,medium
1763,1763.0,fastfouriertransform,small
1764,1764.0,resnet,small
1765,1765.0,linpack,large
1766,1766.0,linpack,medium
1767,1767.0,fastfouriertransform,medium
1768,1768.0,mobilenet,large
1769,1769.0,mobilenet,large
1770,1770.0,linpack,medium
1771,1771.0,genmatrix,large
1772,1772.0,matrixmul,medium
1773,1773.0,linpack,large
1774,1774.0,mobilenet,large
1775,1775.0,genmatrix,small
1776,1776.0,resnet,large
1777,1777.0,matrixmul,small
1778,1778.0,fastfouriertransform,medium
1779,1779.0,mobilenet,small
1780,1780.0,matrixmul,large
1781,1781.0,linpack,large
1782,1782.0,resnet,medium
1783,1783.0,linpack,medium
1784,1784.0,fastfouriertransform,large
1785,1785.0,matrixmul,medium
1786,1786.0,fetchdata,small
1787,1787.0,matrixmul,large
1788,1788.0,fetchdata,medium
1789,1789.0,mobilenet,large
1790,1790.0,resnet,large
1791,1791.0,fetchdata,small
1792,1792.0,linpack,large
1793,1793.0,matrixmul,small
1794,1794.0,genmatrix,small
1795,1795.0,fastfouriertransform,medium
1796,1796.0,mobilenet,medium
1797,1797.0,genmatrix,large
1798,1798.0,mobilenet,large
1799,1799.0,fetchdata,medium
1800,1800.0,matrixmul,small
1801,1801.0,fastfouriertransform,small
1802,1802.0,matrixmul,medium
1803,1803.0,matrixmul,medium
1804,1804.0,fastfouriertransform,small
1805,1805.0,fastfouriertransform,small
1806,1806.0,fetchdata,medium
1807,1807.0,resnet,large
1808,1808.0,resnet,medium
1809,1809.0,fastfouriertransform,small
1810,1810.0,fastfouriertransform,medium
1811,1811.0,resnet,small
1812,1812.0,resnet,large
1813,1813.0,linpack,medium
1814,1814.0,linpack,medium
1815,1815.0,fastfouriertransform,medium
1816,1816.0,fetchdata,medium
1817,1817.0,linpack,small
1818,1818.0,genmatrix,large
1819,1819.0,mobilenet,large
1820,1820.0,resnet,small
1821,1821.0,genmatrix,medium
1822,1822.0,mobilenet,small
1823,1823.0,matrixmul,medium
1824,1824.0,matrixmul,medium
1825,1825.0,mobilenet,small
1826,1826.0,mobilenet,medium
1827,1827.0,matrixmul,medium
1828,1828.0,matrixmul,medium
1829,1829.0,linpack,small
1830,1830.0,matrixmul,medium
1831,1831.0,mobilenet,large
1832,1832.0,genmatrix,medium
1833,1833.0,resnet,large
1834,1834.0,mobilenet,medium
1835,1835.0,fastfouriertransform,small
1836,1836.0,matrixmul,small
1837,1837.0,fetchdata,medium
1838,1838.0,linpack,large
1839,1839.0,fetchdata,medium
1840,1840.0,fetchdata,medium
1841,1841.0,fetchdata,large
1842,1842.0,resnet,small
1843,1843.0,matrixmul,medium
1844,1844.0,resnet,large
1845,1845.0,mobilenet,medium
1846,1846.0,matrixmul,small
1847,1847.0,fetchdata,medium
1848,1848.0,matrixmul,large
1849,1849.0,genmatrix,large
1850,1850.0,fetchdata,large
1851,1851.0,linpack,small
