request_id,scheduled_time,function,payload_size
1044,1044.0,mobilenet,small
1045,1045.0,mobilenet,small
1046,1046.0,mobilenet,medium
1047,1047.0,resnet,medium
1048,1048.0,mobilenet,medium
1049,1049.0,mobilenet,medium
1050,1050.0,resnet,large
1051,1051.0,mobilenet,large
1052,1052.0,mobilenet,large
1053,1053.0,mobilenet,large
1054,1054.0,resnet,large
1055,1055.0,resnet,large
1056,1056.0,resnet,medium
1057,1057.0,mobilenet,medium
1058,1058.0,resnet,large
1059,1059.0,resnet,large
1060,1060.0,resnet,large
1061,1061.0,resnet,small
1062,1062.0,mobilenet,medium
1063,1063.0,resnet,small
1064,1064.0,resnet,medium
1065,1065.0,mobilenet,large
1066,1066.0,resnet,medium
1067,1067.0,resnet,medium
1068,1068.0,resnet,medium
1069,1069.0,mobilenet,large
1070,1070.0,resnet,medium
1071,1071.0,resnet,small
1072,1072.0,resnet,small
1073,1073.0,resnet,large
1074,1074.0,mobilenet,medium
1075,1075.0,resnet,large
1076,1076.0,resnet,large
1077,1077.0,resnet,small
1078,1078.0,mobilenet,large
1079,1079.0,resnet,large
1080,1080.0,resnet,small
1081,1081.0,mobilenet,large
1082,1082.0,mobilenet,small
1083,1083.0,mobilenet,large
1084,1084.0,mobilenet,large
1085,1085.0,mobilenet,small
1086,1086.0,mobilenet,medium
1087,1087.0,resnet,large
1088,1088.0,resnet,small
1089,1089.0,mobilenet,small
1090,1090.0,mobilenet,medium
1091,1091.0,resnet,medium
1092,1092.0,mobilenet,medium
1093,1093.0,resnet,medium
1094,1094.0,mobilenet,small
1095,1095.0,mobilenet,large
1096,1096.0,mobilenet,small
1097,1097.0,resnet,small
1098,1098.0,mobilenet,medium
1099,1099.0,resnet,small
1100,1100.0,resnet,small
1101,1101.0,mobilenet,medium
1102,1102.0,mobilenet,medium
1103,1103.0,resnet,medium
1104,1104.0,resnet,small
1105,1105.0,resnet,medium
1106,1106.0,mobilenet,small
1107,1107.0,resnet,small
1108,1108.0,resnet,large
1109,1109.0,resnet,large
1110,1110.0,mobilenet,small
1111,1111.0,resnet,medium
1112,1112.0,mobilenet,small
1113,1113.0,resnet,medium
1114,1114.0,resnet,small
1115,1115.0,resnet,large
1116,1116.0,mobilenet,small
1117,1117.0,mobilenet,medium
1118,1118.0,resnet,small
1119,1119.0,mobilenet,medium
1120,1120.0,resnet,small
1121,1121.0,resnet,medium
1122,1122.0,resnet,medium
1123,1123.0,mobilenet,medium
1124,1124.0,resnet,large
1125,1125.0,mobilenet,small
1126,1126.0,mobilenet,medium
1127,1127.0,resnet,small
1128,1128.0,resnet,large
1129,1129.0,resnet,large
1130,1130.0,mobilenet,large
1131,1131.0,resnet,medium
1132,1132.0,mobilenet,small
1133,1133.0,mobilenet,medium
1134,1134.0,mobilenet,medium
1135,1135.0,resnet,medium
1136,1136.0,resnet,large
1137,1137.0,mobilenet,small
1138,1138.0,mobilenet,large
1139,1139.0,resnet,large
1140,1140.0,resnet,small
1141,1141.0,mobilenet,small
1142,1142.0,mobilenet,large
1143,1143.0,mobilenet,small
1144,1144.0,resnet,large
1145,1145.0,resnet,small
1146,1146.0,mobilenet,large
1147,1147.0,resnet,small
1148,1148.0,resnet,small
1149,1149.0,resnet,small
1150,1150.0,resnet,medium
1151,1151.0,mobilenet,large
1152,1152.0,resnet,large
1153,1153.0,resnet,large
1154,1154.0,mobilenet,medium
1155,1155.0,resnet,small
1156,1156.0,mobilenet,large
1157,1157.0,mobilenet,small
1158,1158.0,resnet,medium
1159,1159.0,mobilenet,large
1160,1160.0,mobilenet,small
1161,1161.0,resnet,small
1162,1162.0,resnet,medium
1163,1163.0,mobilenet,small
1164,1164.0,resnet,medium
1165,1165.0,resnet,medium
1166,1166.0,resnet,medium
1167,1167.0,mobilenet,large
1168,1168.0,mobilenet,large
1169,1169.0,resnet,small
1170,1170.0,mobilenet,large
1171,1171.0,resnet,large
1172,1172.0,mobilenet,large
1173,1173.0,mobilenet,small
1174,1174.0,mobilenet,medium
1175,1175.0,resnet,large
1176,1176.0,resnet,large
1177,1177.0,resnet,small
1178,1178.0,mobilenet,medium
1179,1179.0,resnet,small
1180,1180.0,resnet,small
1181,1181.0,mobilenet,small
1182,1182.0,resnet,large
1183,1183.0,mobilenet,small
1184,1184.0,mobilenet,small
1185,1185.0,mobilenet,large
1186,1186.0,mobilenet,medium
1187,1187.0,mobilenet,small
1188,1188.0,mobilenet,medium
1189,1189.0,resnet,small
1190,1190.0,mobilenet,small
1191,1191.0,mobilenet,large
1192,1192.0,resnet,small
1193,1193.0,resnet,large
1194,1194.0,resnet,small
1195,1195.0,resnet,small
1196,1196.0,mobilenet,medium
1197,1197.0,resnet,medium
1198,1198.0,mobilenet,large
1199,1199.0,mobilenet,large
1200,1200.0,resnet,large
1201,1201.0,resnet,small
1202,1202.0,resnet,large
1203,1203.0,resnet,large
1204,1204.0,resnet,large
1205,1205.0,resnet,medium
1206,1206.0,mobilenet,medium
1207,1207.0,resnet,small
1208,1208.0,resnet,small
1209,1209.0,mobilenet,medium
1210,1210.0,mobilenet,medium
1211,1211.0,mobilenet,large
1212,1212.0,resnet,medium
1213,1213.0,mobilenet,medium
1214,1214.0,mobilenet,medium
1215,1215.0,mobilenet,medium
1216,1216.0,mobilenet,medium
1217,1217.0,resnet,small
1218,1218.0,mobilenet,small
1219,1219.0,resnet,medium
1220,1220.0,mobilenet,small
1221,1221.0,mobilenet,large
1222,1222.0,mobilenet,medium
1223,1223.0,mobilenet,medium
1224,1224.0,resnet,small
1225,1225.0,mobilenet,small
1226,1226.0,mobilenet,large
1227,1227.0,resnet,small
1228,1228.0,mobilenet,medium
1229,1229.0,mobilenet,large
1230,1230.0,resnet,medium
1231,1231.0,resnet,medium
1232,1232.0,resnet,medium
1233,1233.0,resnet,medium
1234,1234.0,resnet,medium
1235,1235.0,mobilenet,large
1236,1236.0,resnet,medium
1237,1237.0,mobilenet,medium
1238,1238.0,resnet,medium
1239,1239.0,mobilenet,large
1240,1240.0,mobilenet,large
1241,1241.0,mobilenet,small
1242,1242.0,resnet,large
1243,1243.0,resnet,medium
1244,1244.0,mobilenet,small
1245,1245.0,resnet,small
1246,1246.0,resnet,large
1247,1247.0,mobilenet,medium
1248,1248.0,resnet,medium
1249,1249.0,resnet,large
1250,1250.0,resnet,medium
1251,1251.0,mobilenet,large
1252,1252.0,resnet,small
1253,1253.0,mobilenet,large
1254,1254.0,resnet,small
1255,1255.0,mobilenet,large
1256,1256.0,mobilenet,small
1257,1257.0,mobilenet,small
1258,1258.0,resnet,small
1259,1259.0,mobilenet,small
1260,1260.0,mobilenet,small
1261,1261.0,mobilenet,large
1262,1262.0,resnet,medium
1263,1263.0,mobilenet,large
1264,1264.0,resnet,large
1265,1265.0,resnet,small
1266,1266.0,mobilenet,large
1267,1267.0,resnet,small
1268,1268.0,mobilenet,large
1269,1269.0,resnet,large
1270,1270.0,resnet,small
1271,1271.0,resnet,small
1272,1272.0,mobilenet,small
1273,1273.0,mobilenet,small
1274,1274.0,mobilenet,large
1275,1275.0,resnet,medium
1276,1276.0,resnet,medium
1277,1277.0,mobilenet,medium
1278,1278.0,resnet,medium
1279,1279.0,mobilenet,large
1280,1280.0,mobilenet,medium
1281,1281.0,mobilenet,large
1282,1282.0,mobilenet,small
1283,1283.0,resnet,medium
1284,1284.0,resnet,large
1285,1285.0,resnet,small
1286,1286.0,mobilenet,large
1287,1287.0,mobilenet,small
1288,1288.0,resnet,medium
1289,1289.0,resnet,large
1290,1290.0,mobilenet,large
1291,1291.0,mobilenet,small
1292,1292.0,mobilenet,large
1293,1293.0,resnet,medium
1294,1294.0,mobilenet,small
1295,1295.0,resnet,large
1296,1296.0,mobilenet,small
1297,1297.0,resnet,small
1298,1298.0,mobilenet,large
1299,1299.0,mobilenet,large
1300,1300.0,resnet,small
1301,1301.0,resnet,small
1302,1302.0,mobilenet,large
1303,1303.0,resnet,large
1304,1304.0,resnet,medium
1305,1305.0,mobilenet,large
1306,1306.0,mobilenet,large
1307,1307.0,resnet,small
1308,1308.0,mobilenet,medium
1309,1309.0,mobilenet,small
1310,1310.0,resnet,large
1311,1311.0,resnet,medium
1312,1312.0,mobilenet,large
1313,1313.0,resnet,medium
1314,1314.0,resnet,small
1315,1315.0,resnet,large
1316,1316.0,resnet,medium
1317,1317.0,mobilenet,large
1318,1318.0,resnet,small
1319,1319.0,resnet,small
1320,1320.0,mobilenet,small
1321,1321.0,resnet,small
1322,1322.0,resnet,large
1323,1323.0,mobilenet,large
1324,1324.0,resnet,medium
1325,1325.0,resnet,small
1326,1326.0,mobilenet,small
1327,1327.0,resnet,medium
1328,1328.0,resnet,medium
1329,1329.0,mobilenet,small
1330,1330.0,mobilenet,small
1331,1331.0,resnet,medium
1332,1332.0,resnet,small
1333,1333.0,mobilenet,small
1334,1334.0,resnet,large
1335,1335.0,mobilenet,large
1336,1336.0,resnet,medium
1337,1337.0,mobilenet,medium
1338,1338.0,resnet,medium
1339,1339.0,mobilenet,large
1340,1340.0,mobilenet,large
1341,1341.0,mobilenet,large
1342,1342.0,resnet,small
1343,1343.0,mobilenet,medium
1344,1344.0,resnet,medium
1345,1345.0,resnet,small
1346,1346.0,mobilenet,small
1347,1347.0,resnet,medium
1348,1348.0,resnet,medium
1349,1349.0,resnet,small
1350,1350.0,resnet,medium
1351,1351.0,mobilenet,large
1352,1352.0,resnet,large
1353,1353.0,mobilenet,medium
1354,1354.0,mobilenet,small
1355,1355.0,resnet,small
1356,1356.0,resnet,medium
1357,1357.0,resnet,medium
1358,1358.0,resnet,medium
1359,1359.0,resnet,large
1360,1360.0,mobilenet,medium
1361,1361.0,resnet,large
1362,1362.0,mobilenet,medium
1363,1363.0,resnet,small
1364,1364.0,resnet,medium
1365,1365.0,resnet,large
1366,1366.0,resnet,large
1367,1367.0,mobilenet,medium
1368,1368.0,resnet,medium
1369,1369.0,resnet,medium
1370,1370.0,mobilenet,large
1371,1371.0,mobilenet,large
1372,1372.0,mobilenet,large
1373,1373.0,mobilenet,large
1374,1374.0,resnet,large
1375,1375.0,mobilenet,medium
1376,1376.0,resnet,large
1377,1377.0,mobilenet,medium
1378,1378.0,resnet,small
1379,1379.0,resnet,small
1380,1380.0,resnet,large
1381,1381.0,mobilenet,large
1382,1382.0,resnet,medium
1383,1383.0,mobilenet,medium
1384,1384.0,resnet,large
1385,1385.0,resnet,large
1386,1386.0,resnet,large
1387,1387.0,mobilenet,medium
1388,1388.0,mobilenet,small
1389,1389.0,mobilenet,large
1390,1390.0,resnet,small
1391,1391.0,mobilenet,large
1392,1392.0,resnet,medium
1393,1393.0,resnet,small
1394,1394.0,mobilenet,small
1395,1395.0,resnet,small
1396,1396.0,mobilenet,medium
1397,1397.0,resnet,medium
1398,1398.0,resnet,large
1399,1399.0,mobilenet,medium
1400,1400.0,mobilenet,medium
1401,1401.0,mobilenet,medium
1402,1402.0,resnet,small
1403,1403.0,mobilenet,large
1404,1404.0,mobilenet,medium
1405,1405.0,resnet,medium
1406,1406.0,resnet,small
1407,1407.0,resnet,medium
1408,1408.0,resnet,small
1409,1409.0,resnet,large
1410,1410.0,resnet,medium
1411,1411.0,mobilenet,medium
1412,1412.0,mobilenet,large
1413,1413.0,mobilenet,small
1414,1414.0,resnet,large
1415,1415.0,mobilenet,large
1416,1416.0,mobilenet,large
1417,1417.0,mobilenet,large
1418,1418.0,mobilenet,large
1419,1419.0,mobilenet,medium
1420,1420.0,resnet,medium
1421,1421.0,mobilenet,medium
1422,1422.0,mobilenet,small
1423,1423.0,resnet,medium
1424,1424.0,mobilenet,large
1425,1425.0,mobilenet,medium
1426,1426.0,resnet,medium
1427,1427.0,mobilenet,large
1428,1428.0,mobilenet,small
1429,1429.0,resnet,large
1430,1430.0,mobilenet,large
1431,1431.0,mobilenet,large
1432,1432.0,mobilenet,medium
1433,1433.0,resnet,small
1434,1434.0,resnet,small
1435,1435.0,resnet,large
1436,1436.0,resnet,large
1437,1437.0,resnet,large
1438,1438.0,resnet,large
1439,1439.0,resnet,large
1440,1440.0,mobilenet,medium
1441,1441.0,resnet,medium
1442,1442.0,mobilenet,large
1443,1443.0,resnet,large
1444,1444.0,mobilenet,large
1445,1445.0,mobilenet,medium
1446,1446.0,mobilenet,small
1447,1447.0,resnet,small
1448,1448.0,mobilenet,medium
1449,1449.0,mobilenet,large
1450,1450.0,resnet,medium
1451,1451.0,mobilenet,large
1452,1452.0,resnet,medium
1453,1453.0,mobilenet,medium
1454,1454.0,mobilenet,large
1455,1455.0,mobilenet,medium
1456,1456.0,resnet,small
1457,1457.0,mobilenet,medium
1458,1458.0,resnet,large
1459,1459.0,mobilenet,medium
1460,1460.0,mobilenet,medium
1461,1461.0,mobilenet,small
1462,1462.0,resnet,large
1463,1463.0,resnet,medium
1464,1464.0,resnet,medium
1465,1465.0,resnet,medium
1466,1466.0,mobilenet,small
1467,1467.0,mobilenet,small
1468,1468.0,resnet,small
1469,1469.0,resnet,small
1470,1470.0,resnet,small
1471,1471.0,resnet,large
1472,1472.0,resnet,large
1473,1473.0,mobilenet,large
1474,1474.0,mobilenet,medium
1475,1475.0,resnet,large
1476,1476.0,mobilenet,large
1477,1477.0,resnet,large
1478,1478.0,mobilenet,medium
1479,1479.0,mobilenet,large
1480,1480.0,mobilenet,medium
1481,1481.0,mobilenet,medium
1482,1482.0,resnet,medium
1483,1483.0,mobilenet,medium
1484,1484.0,mobilenet,small
1485,1485.0,mobilenet,large
1486,1486.0,resnet,large
1487,1487.0,resnet,small
1488,1488.0,mobilenet,small
1489,1489.0,mobilenet,small
1490,1490.0,resnet,large
1491,1491.0,resnet,large
1492,1492.0,mobilenet,medium
1493,1493.0,resnet,medium
1494,1494.0,resnet,large
1495,1495.0,mobilenet,small
1496,1496.0,resnet,small
1497,1497.0,resnet,large
1498,1498.0,mobilenet,large
1499,1499.0,mobilenet,small
1500,1500.0,mobilenet,large
1501,1501.0,resnet,small
1502,1502.0,resnet,medium
1503,1503.0,mobilenet,large
1504,1504.0,resnet,large
1505,1505.0,resnet,medium
1506,1506.0,resnet,small
1507,1507.0,mobilenet,medium
1508,1508.0,resnet,large
1509,1509.0,resnet,medium
1510,1510.0,resnet,medium
1511,1511.0,mobilenet,large
1512,1512.0,mobilenet,large
1513,1513.0,resnet,large
1514,1514.0,resnet,small
1515,1515.0,resnet,small
1516,1516.0,resnet,small
1517,1517.0,resnet,medium
1518,1518.0,resnet,medium
1519,1519.0,resnet,large
1520,1520.0,mobilenet,large
1521,1521.0,resnet,medium
1522,1522.0,mobilenet,small
1523,1523.0,mobilenet,large
1524,1524.0,resnet,small
1525,1525.0,mobilenet,small
1526,1526.0,resnet,medium
1527,1527.0,mobilenet,medium
1528,1528.0,mobilenet,large
1529,1529.0,mobilenet,large
1530,1530.0,resnet,small
1531,1531.0,resnet,small
1532,1532.0,resnet,medium
1533,1533.0,mobilenet,medium
1534,1534.0,mobilenet,small
1535,1535.0,resnet,large
1536,1536.0,resnet,large
1537,1537.0,mobilenet,medium
1538,1538.0,mobilenet,large
1539,1539.0,mobilenet,small
1540,1540.0,mobilenet,medium
1541,1541.0,mobilenet,small
1542,1542.0,mobilenet,large
1543,1543.0,resnet,small
1544,1544.0,mobilenet,large
1545,1545.0,resnet,small
1546,1546.0,resnet,large
1547,1547.0,mobilenet,medium
1548,1548.0,mobilenet,small
1549,1549.0,resnet,small
1550,1550.0,mobilenet,small
1551,1551.0,resnet,medium
1552,1552.0,resnet,small
1553,1553.0,resnet,small
1554,1554.0,mobilenet,small
1555,1555.0,mobilenet,large
1556,1556.0,mobilenet,medium
1557,1557.0,resnet,large
1558,1558.0,mobilenet,large
1559,1559.0,mobilenet,medium
1560,1560.0,resnet,small
1561,1561.0,mobilenet,small
1562,1562.0,mobilenet,small
1563,1563.0,resnet,medium
1564,1564.0,resnet,medium
1565,1565.0,mobilenet,small
1566,1566.0,resnet,large
1567,1567.0,mobilenet,small
1568,1568.0,resnet,large
1569,1569.0,mobilenet,large
1570,1570.0,resnet,small
1571,1571.0,mobilenet,large
1572,1572.0,resnet,medium
1573,1573.0,mobilenet,small
1574,1574.0,resnet,medium
1575,1575.0,mobilenet,small
1576,1576.0,resnet,large
1577,1577.0,mobilenet,large
1578,1578.0,mobilenet,medium
1579,1579.0,resnet,small
1580,1580.0,resnet,large
1581,1581.0,resnet,medium
1582,1582.0,mobilenet,medium
1583,1583.0,mobilenet,small
1584,1584.0,mobilenet,small
1585,1585.0,resnet,small
1586,1586.0,mobilenet,small
1587,1587.0,resnet,large
1588,1588.0,resnet,large
1589,1589.0,resnet,medium
1590,1590.0,resnet,small
1591,1591.0,mobilenet,medium
1592,1592.0,mobilenet,medium
1593,1593.0,mobilenet,large
1594,1594.0,mobilenet,small
1595,1595.0,resnet,medium
1596,1596.0,mobilenet,medium
1597,1597.0,resnet,large
1598,1598.0,mobilenet,small
1599,1599.0,mobilenet,small
1600,1600.0,resnet,small
1601,1601.0,resnet,large
1602,1602.0,mobilenet,medium
1603,1603.0,mobilenet,small
1604,1604.0,mobilenet,large
1605,1605.0,mobilenet,large
1606,1606.0,mobilenet,small
1607,1607.0,resnet,medium
1608,1608.0,resnet,small
1609,1609.0,resnet,small
1610,1610.0,resnet,large
1611,1611.0,mobilenet,small
1612,1612.0,resnet,medium
1613,1613.0,resnet,large
1614,1614.0,mobilenet,medium
1615,1615.0,mobilenet,medium
1616,1616.0,resnet,large
1617,1617.0,resnet,small
1618,1618.0,resnet,large
1619,1619.0,mobilenet,medium
1620,1620.0,mobilenet,medium
1621,1621.0,mobilenet,large
1622,1622.0,mobilenet,small
1623,1623.0,mobilenet,small
1624,1624.0,mobilenet,small
1625,1625.0,mobilenet,medium
1626,1626.0,resnet,medium
1627,1627.0,mobilenet,small
1628,1628.0,mobilenet,large
1629,1629.0,resnet,small
1630,1630.0,resnet,small
1631,1631.0,resnet,large
1632,1632.0,resnet,medium
1633,1633.0,mobilenet,large
1634,1634.0,resnet,small
1635,1635.0,mobilenet,small
1636,1636.0,mobilenet,large
1637,1637.0,mobilenet,medium
1638,1638.0,mobilenet,medium
1639,1639.0,resnet,medium
1640,1640.0,resnet,small
1641,1641.0,resnet,small
1642,1642.0,resnet,small
1643,1643.0,resnet,large
1644,1644.0,resnet,large
1645,1645.0,mobilenet,medium
1646,1646.0,resnet,large
1647,1647.0,resnet,small
1648,1648.0,mobilenet,small
1649,1649.0,mobilenet,medium
1650,1650.0,mobilenet,small
1651,1651.0,resnet,large
1652,1652.0,mobilenet,medium
1653,1653.0,mobilenet,large
1654,1654.0,resnet,large
1655,1655.0,resnet,small
1656,1656.0,mobilenet,large
1657,1657.0,mobilenet,medium
1658,1658.0,resnet,small
1659,1659.0,mobilenet,large
1660,1660.0,resnet,small
1661,1661.0,mobilenet,small
1662,1662.0,resnet,large
1663,1663.0,resnet,medium
1664,1664.0,mobilenet,large
1665,1665.0,mobilenet,large
1666,1666.0,mobilenet,large
1667,1667.0,resnet,small
1668,1668.0,mobilenet,medium
1669,1669.0,mobilenet,small
1670,1670.0,resnet,medium
1671,1671.0,resnet,medium
1672,1672.0,resnet,medium
1673,1673.0,resnet,medium
1674,1674.0,mobilenet,small
1675,1675.0,mobilenet,small
1676,1676.0,mobilenet,small
1677,1677.0,mobilenet,small
1678,1678.0,resnet,medium
1679,1679.0,resnet,medium
1680,1680.0,mobilenet,large
1681,1681.0,resnet,small
1682,1682.0,resnet,medium
1683,1683.0,resnet,medium
1684,1684.0,mobilenet,small
1685,1685.0,mobilenet,large
1686,1686.0,resnet,large
1687,1687.0,mobilenet,small
1688,1688.0,resnet,small
1689,1689.0,mobilenet,large
1690,1690.0,mobilenet,medium
1691,1691.0,resnet,large
1692,1692.0,mobilenet,large
1693,1693.0,resnet,medium
1694,1694.0,mobilenet,small
1695,1695.0,resnet,medium
1696,1696.0,mobilenet,small
1697,1697.0,resnet,small
1698,1698.0,mobilenet,small
1699,1699.0,mobilenet,small
1700,1700.0,mobilenet,small
1701,1701.0,mobilenet,medium
1702,1702.0,resnet,large
1703,1703.0,mobilenet,large
1704,1704.0,resnet,small
1705,1705.0,mobilenet,small
1706,1706.0,mobilenet,large
1707,1707.0,resnet,small
1708,1708.0,mobilenet,medium
1709,1709.0,mobilenet,small
1710,1710.0,resnet,small
1711,1711.0,mobilenet,large
1712,1712.0,resnet,large
1713,1713.0,resnet,medium
1714,1714.0,mobilenet,medium
1715,1715.0,resnet,small
1716,1716.0,resnet,small
1717,1717.0,mobilenet,medium
1718,1718.0,resnet,medium
1719,1719.0,mobilenet,small
1720,1720.0,mobilenet,large
1721,1721.0,resnet,medium
1722,1722.0,resnet,large
1723,1723.0,resnet,small
1724,1724.0,mobilenet,medium
1725,1725.0,resnet,small
1726,1726.0,resnet,small
1727,1727.0,mobilenet,large
1728,1728.0,mobilenet,medium
1729,1729.0,resnet,medium
1730,1730.0,resnet,medium
1731,1731.0,resnet,medium
1732,1732.0,resnet,small
1733,1733.0,mobilenet,medium
1734,1734.0,mobilenet,small
1735,1735.0,resnet,small
1736,1736.0,resnet,large
1737,1737.0,resnet,large
1738,1738.0,mobilenet,small
1739,1739.0,mobilenet,small
1740,1740.0,mobilenet,medium
1741,1741.0,mobilenet,small
1742,1742.0,resnet,medium
1743,1743.0,mobilenet,small
1744,1744.0,mobilenet,large
1745,1745.0,resnet,large
1746,1746.0,resnet,large
1747,1747.0,mobilenet,large
1748,1748.0,resnet,large
1749,1749.0,mobilenet,large
1750,1750.0,mobilenet,medium
1751,1751.0,resnet,small
1752,1752.0,resnet,small
1753,1753.0,mobilenet,small
1754,1754.0,mobilenet,large
1755,1755.0,mobilenet,small
1756,1756.0,resnet,small
1757,1757.0,resnet,large
1758,1758.0,mobilenet,small
1759,1759.0,resnet,large
1760,1760.0,mobilenet,medium
1761,1761.0,mobilenet,small
1762,1762.0,mobilenet,large
1763,1763.0,mobilenet,small
1764,1764.0,resnet,small
1765,1765.0,resnet,large
1766,1766.0,resnet,large
1767,1767.0,mobilenet,medium
1768,1768.0,resnet,medium
1769,1769.0,mobilenet,small
1770,1770.0,resnet,large
1771,1771.0,resnet,large
1772,1772.0,resnet,small
1773,1773.0,resnet,small
1774,1774.0,mobilenet,medium
1775,1775.0,resnet,large
1776,1776.0,resnet,small
1777,1777.0,mobilenet,large
1778,1778.0,mobilenet,large
1779,1779.0,resnet,large
1780,1780.0,mobilenet,small
1781,1781.0,resnet,large
1782,1782.0,mobilenet,large
1783,1783.0,mobilenet,medium
1784,1784.0,mobilenet,medium
1785,1785.0,mobilenet,small
1786,1786.0,resnet,medium
1787,1787.0,mobilenet,large
1788,1788.0,mobilenet,large
1789,1789.0,resnet,medium
1790,1790.0,mobilenet,medium
1791,1791.0,mobilenet,small
1792,1792.0,mobilenet,medium
1793,1793.0,resnet,small
1794,1794.0,mobilenet,small
1795,1795.0,resnet,medium
1796,1796.0,resnet,small
1797,1797.0,resnet,medium
1798,1798.0,resnet,medium
1799,1799.0,resnet,small
1800,1800.0,resnet,large
1801,1801.0,mobilenet,small
1802,1802.0,resnet,small
1803,1803.0,mobilenet,medium
1804,1804.0,mobilenet,medium
1805,1805.0,resnet,small
1806,1806.0,mobilenet,medium
1807,1807.0,mobilenet,medium
1808,1808.0,mobilenet,large
1809,1809.0,mobilenet,large
1810,1810.0,mobilenet,medium
1811,1811.0,resnet,large
1812,1812.0,mobilenet,medium
1813,1813.0,mobilenet,large
1814,1814.0,resnet,small
1815,1815.0,mobilenet,small
1816,1816.0,resnet,small
1817,1817.0,mobilenet,medium
1818,1818.0,resnet,large
1819,1819.0,resnet,medium
1820,1820.0,mobilenet,small
1821,1821.0,mobilenet,medium
1822,1822.0,resnet,small
1823,1823.0,mobilenet,medium
1824,1824.0,mobilenet,medium
1825,1825.0,mobilenet,medium
1826,1826.0,resnet,small
1827,1827.0,mobilenet,small
1828,1828.0,mobilenet,small
1829,1829.0,resnet,small
1830,1830.0,resnet,small
1831,1831.0,resnet,medium
1832,1832.0,resnet,medium
1833,1833.0,resnet,small
1834,1834.0,resnet,small
1835,1835.0,resnet,medium
1836,1836.0,resnet,small
1837,1837.0,resnet,small
1838,1838.0,resnet,medium
1839,1839.0,resnet,medium
1840,1840.0,mobilenet,medium
1841,1841.0,mobilenet,small
1842,1842.0,mobilenet,small
1843,1843.0,resnet,large
1844,1844.0,resnet,large
1845,1845.0,mobilenet,large
1846,1846.0,mobilenet,medium
1847,1847.0,resnet,large
1848,1848.0,resnet,large
1849,1849.0,mobilenet,medium
1850,1850.0,resnet,small
1851,1851.0,resnet,large
1852,1852.0,mobilenet,large
1853,1853.0,mobilenet,small
1854,1854.0,resnet,small
1855,1855.0,mobilenet,small
1856,1856.0,mobilenet,small
1857,1857.0,mobilenet,medium
1858,1858.0,mobilenet,large
1859,1859.0,resnet,small
1860,1860.0,mobilenet,large
1861,1861.0,resnet,medium
1862,1862.0,mobilenet,small
1863,1863.0,resnet,large
1864,1864.0,resnet,large
1865,1865.0,resnet,medium
1866,1866.0,resnet,small
1867,1867.0,resnet,small
1868,1868.0,resnet,small
1869,1869.0,mobilenet,large
1870,1870.0,mobilenet,small
1871,1871.0,mobilenet,medium
1872,1872.0,resnet,medium
1873,1873.0,resnet,medium
1874,1874.0,resnet,large
1875,1875.0,resnet,small
1876,1876.0,mobilenet,medium
1877,1877.0,resnet,small
1878,1878.0,resnet,small
1879,1879.0,resnet,medium
1880,1880.0,mobilenet,small
1881,1881.0,resnet,medium
1882,1882.0,resnet,small
1883,1883.0,resnet,medium
1884,1884.0,resnet,medium
1885,1885.0,resnet,large
1886,1886.0,mobilenet,small
1887,1887.0,mobilenet,medium
1888,1888.0,resnet,medium
1889,1889.0,resnet,large
1890,1890.0,resnet,large
1891,1891.0,mobilenet,small
1892,1892.0,resnet,small
1893,1893.0,resnet,large
1894,1894.0,resnet,large
1895,1895.0,resnet,small
1896,1896.0,mobilenet,small
1897,1897.0,resnet,large
1898,1898.0,resnet,small
1899,1899.0,mobilenet,small
1900,1900.0,mobilenet,small
1901,1901.0,mobilenet,small
1902,1902.0,mobilenet,medium
1903,1903.0,mobilenet,medium
1904,1904.0,mobilenet,medium
1905,1905.0,resnet,medium
1906,1906.0,resnet,large
1907,1907.0,mobilenet,large
1908,1908.0,mobilenet,small
1909,1909.0,resnet,medium
1910,1910.0,resnet,small
1911,1911.0,resnet,large
1912,1912.0,resnet,medium
1913,1913.0,mobilenet,medium
1914,1914.0,mobilenet,medium
1915,1915.0,mobilenet,medium
1916,1916.0,mobilenet,small
1917,1917.0,mobilenet,small
1918,1918.0,mobilenet,large
1919,1919.0,mobilenet,medium
1920,1920.0,resnet,large
1921,1921.0,mobilenet,large
1922,1922.0,mobilenet,medium
1923,1923.0,mobilenet,large
1924,1924.0,mobilenet,large
1925,1925.0,mobilenet,small
1926,1926.0,resnet,large
1927,1927.0,resnet,large
1928,1928.0,resnet,medium
1929,1929.0,resnet,medium
1930,1930.0,resnet,medium
1931,1931.0,mobilenet,medium
1932,1932.0,resnet,large
1933,1933.0,resnet,large
1934,1934.0,mobilenet,small
1935,1935.0,resnet,large
1936,1936.0,resnet,medium
1937,1937.0,mobilenet,medium
1938,1938.0,mobilenet,medium
1939,1939.0,resnet,large
1940,1940.0,resnet,medium
1941,1941.0,resnet,large
1942,1942.0,resnet,small
1943,1943.0,mobilenet,large
1944,1944.0,mobilenet,small
1945,1945.0,resnet,large
1946,1946.0,resnet,large
1947,1947.0,mobilenet,large
1948,1948.0,mobilenet,large
1949,1949.0,resnet,medium
1950,1950.0,resnet,medium
1951,1951.0,resnet,medium
1952,1952.0,mobilenet,large
1953,1953.0,mobilenet,medium
1954,1954.0,mobilenet,large
1955,1955.0,resnet,large
1956,1956.0,resnet,large
