request_id,scheduled_time,function,payload_size
1046,209.2,mobilenet,medium
1047,209.4,resnet,medium
1048,209.6,mobilenet,medium
1049,209.8,mobilenet,medium
1050,210.0,resnet,large
1051,210.2,mobilenet,large
1052,210.4,mobilenet,large
1053,210.6,mobilenet,large
1054,210.8,resnet,large
1055,211.0,resnet,large
1056,211.2,resnet,medium
1057,211.4,mobilenet,medium
1058,211.6,resnet,large
1059,211.8,resnet,large
1060,212.0,resnet,large
1061,212.2,resnet,small
1062,212.4,mobilenet,medium
1063,212.6,resnet,small
1064,212.8,resnet,medium
1065,213.0,mobilenet,large
1066,213.2,resnet,medium
1067,213.4,resnet,medium
1068,213.6,resnet,medium
1069,213.8,mobilenet,large
1070,214.0,resnet,medium
1071,214.2,resnet,small
1072,214.4,resnet,small
1073,214.6,resnet,large
1074,214.8,mobilenet,medium
1075,215.0,resnet,large
1076,215.2,resnet,large
1077,215.4,resnet,small
1078,215.6,mobilenet,large
1079,215.8,resnet,large
1080,216.0,resnet,small
1081,216.2,mobilenet,large
1082,216.4,mobilenet,small
1083,216.6,mobilenet,large
1084,216.8,mobilenet,large
1085,217.0,mobilenet,small
1086,217.2,mobilenet,medium
1087,217.4,resnet,large
1088,217.6,resnet,small
1089,217.8,mobilenet,small
1090,218.0,mobilenet,medium
1091,218.2,resnet,medium
1092,218.4,mobilenet,medium
1093,218.6,resnet,medium
1094,218.8,mobilenet,small
1095,219.0,mobilenet,large
1096,219.2,mobilenet,small
1097,219.4,resnet,small
1098,219.6,mobilenet,medium
1099,219.8,resnet,small
1100,220.0,resnet,small
1101,220.2,mobilenet,medium
1102,220.4,mobilenet,medium
1103,220.6,resnet,medium
1104,220.8,resnet,small
1105,221.0,resnet,medium
1106,221.2,mobilenet,small
1107,221.4,resnet,small
1108,221.6,resnet,large
1109,221.8,resnet,large
1110,222.0,mobilenet,small
1111,222.2,resnet,medium
1112,222.4,mobilenet,small
1113,222.6,resnet,medium
1114,222.8,resnet,small
1115,223.0,resnet,large
1116,223.2,mobilenet,small
1117,223.4,mobilenet,medium
1118,223.6,resnet,small
1119,223.8,mobilenet,medium
1120,224.0,resnet,small
1121,224.2,resnet,medium
1122,224.4,resnet,medium
1123,224.6,mobilenet,medium
1124,224.8,resnet,large
1125,225.0,mobilenet,small
1126,225.2,mobilenet,medium
1127,225.4,resnet,small
1128,225.6,resnet,large
1129,225.8,resnet,large
1130,226.0,mobilenet,large
1131,226.2,resnet,medium
1132,226.4,mobilenet,small
1133,226.6,mobilenet,medium
1134,226.8,mobilenet,medium
1135,227.0,resnet,medium
1136,227.2,resnet,large
1137,227.4,mobilenet,small
1138,227.6,mobilenet,large
1139,227.8,resnet,large
1140,228.0,resnet,small
1141,228.2,mobilenet,small
1142,228.4,mobilenet,large
1143,228.6,mobilenet,small
1144,228.8,resnet,large
1145,229.0,resnet,small
1146,229.2,mobilenet,large
1147,229.4,resnet,small
1148,229.6,resnet,small
1149,229.8,resnet,small
1150,230.0,resnet,medium
1151,230.2,mobilenet,large
1152,230.4,resnet,large
1153,230.6,resnet,large
1154,230.8,mobilenet,medium
1155,231.0,resnet,small
1156,231.2,mobilenet,large
1157,231.4,mobilenet,small
1158,231.6,resnet,medium
1159,231.8,mobilenet,large
1160,232.0,mobilenet,small
1161,232.2,resnet,small
1162,232.4,resnet,medium
1163,232.6,mobilenet,small
1164,232.8,resnet,medium
1165,233.0,resnet,medium
1166,233.2,resnet,medium
1167,233.4,mobilenet,large
1168,233.6,mobilenet,large
1169,233.8,resnet,small
1170,234.0,mobilenet,large
1171,234.2,resnet,large
1172,234.4,mobilenet,large
1173,234.6,mobilenet,small
1174,234.8,mobilenet,medium
1175,235.0,resnet,large
1176,235.2,resnet,large
1177,235.4,resnet,small
1178,235.6,mobilenet,medium
1179,235.8,resnet,small
1180,236.0,resnet,small
1181,236.2,mobilenet,small
1182,236.4,resnet,large
1183,236.6,mobilenet,small
1184,236.8,mobilenet,small
1185,237.0,mobilenet,large
1186,237.2,mobilenet,medium
1187,237.4,mobilenet,small
1188,237.6,mobilenet,medium
1189,237.8,resnet,small
1190,238.0,mobilenet,small
1191,238.2,mobilenet,large
1192,238.4,resnet,small
1193,238.6,resnet,large
1194,238.8,resnet,small
1195,239.0,resnet,small
1196,239.2,mobilenet,medium
1197,239.4,resnet,medium
1198,239.6,mobilenet,large
1199,239.8,mobilenet,large
1200,240.0,resnet,large
1201,240.2,resnet,small
1202,240.4,resnet,large
1203,240.6,resnet,large
1204,240.8,resnet,large
1205,241.0,resnet,medium
1206,241.2,mobilenet,medium
1207,241.4,resnet,small
1208,241.6,resnet,small
1209,241.8,mobilenet,medium
1210,242.0,mobilenet,medium
1211,242.2,mobilenet,large
1212,242.4,resnet,medium
1213,242.6,mobilenet,medium
1214,242.8,mobilenet,medium
1215,243.0,mobilenet,medium
1216,243.2,mobilenet,medium
1217,243.4,resnet,small
1218,243.6,mobilenet,small
1219,243.8,resnet,medium
1220,244.0,mobilenet,small
1221,244.2,mobilenet,large
1222,244.4,mobilenet,medium
1223,244.6,mobilenet,medium
1224,244.8,resnet,small
1225,245.0,mobilenet,small
1226,245.2,mobilenet,large
1227,245.4,resnet,small
1228,245.6,mobilenet,medium
1229,245.8,mobilenet,large
1230,246.0,resnet,medium
1231,246.2,resnet,medium
1232,246.4,resnet,medium
1233,246.6,resnet,medium
1234,246.8,resnet,medium
1235,247.0,mobilenet,large
1236,247.2,resnet,medium
1237,247.4,mobilenet,medium
1238,247.6,resnet,medium
1239,247.8,mobilenet,large
1240,248.0,mobilenet,large
1241,248.2,mobilenet,small
1242,248.4,resnet,large
1243,248.6,resnet,medium
1244,248.8,mobilenet,small
1245,249.0,resnet,small
1246,249.2,resnet,large
1247,249.4,mobilenet,medium
1248,249.6,resnet,medium
1249,249.8,resnet,large
1250,250.0,resnet,medium
1251,250.2,mobilenet,large
1252,250.4,resnet,small
1253,250.6,mobilenet,large
1254,250.8,resnet,small
1255,251.0,mobilenet,large
1256,251.2,mobilenet,small
1257,251.4,mobilenet,small
1258,251.6,resnet,small
1259,251.8,mobilenet,small
1260,252.0,mobilenet,small
1261,252.2,mobilenet,large
1262,252.4,resnet,medium
1263,252.6,mobilenet,large
1264,252.8,resnet,large
1265,253.0,resnet,small
1266,253.2,mobilenet,large
1267,253.4,resnet,small
1268,253.6,mobilenet,large
1269,253.8,resnet,large
1270,254.0,resnet,small
1271,254.2,resnet,small
1272,254.4,mobilenet,small
1273,254.6,mobilenet,small
1274,254.8,mobilenet,large
1275,255.0,resnet,medium
1276,255.2,resnet,medium
1277,255.4,mobilenet,medium
1278,255.6,resnet,medium
1279,255.8,mobilenet,large
1280,256.0,mobilenet,medium
1281,256.2,mobilenet,large
1282,256.4,mobilenet,small
1283,256.6,resnet,medium
1284,256.8,resnet,large
1285,257.0,resnet,small
1286,257.2,mobilenet,large
1287,257.4,mobilenet,small
1288,257.6,resnet,medium
1289,257.8,resnet,large
1290,258.0,mobilenet,large
1291,258.2,mobilenet,small
1292,258.4,mobilenet,large
1293,258.6,resnet,medium
1294,258.8,mobilenet,small
1295,259.0,resnet,large
1296,259.2,mobilenet,small
1297,259.4,resnet,small
1298,259.6,mobilenet,large
1299,259.8,mobilenet,large
1300,260.0,resnet,small
1301,260.2,resnet,small
1302,260.4,mobilenet,large
1303,260.6,resnet,large
1304,260.8,resnet,medium
1305,261.0,mobilenet,large
1306,261.2,mobilenet,large
1307,261.4,resnet,small
1308,261.6,mobilenet,medium
1309,261.8,mobilenet,small
1310,262.0,resnet,large
1311,262.2,resnet,medium
1312,262.4,mobilenet,large
1313,262.6,resnet,medium
1314,262.8,resnet,small
1315,263.0,resnet,large
1316,263.2,resnet,medium
1317,263.4,mobilenet,large
1318,263.6,resnet,small
1319,263.8,resnet,small
1320,264.0,mobilenet,small
1321,264.2,resnet,small
1322,264.4,resnet,large
1323,264.6,mobilenet,large
1324,264.8,resnet,medium
1325,265.0,resnet,small
1326,265.2,mobilenet,small
1327,265.4,resnet,medium
1328,265.6,resnet,medium
1329,265.8,mobilenet,small
1330,266.0,mobilenet,small
1331,266.2,resnet,medium
1332,266.4,resnet,small
1333,266.6,mobilenet,small
1334,266.8,resnet,large
1335,267.0,mobilenet,large
1336,267.2,resnet,medium
1337,267.4,mobilenet,medium
1338,267.6,resnet,medium
1339,267.8,mobilenet,large
1340,268.0,mobilenet,large
1341,268.2,mobilenet,large
1342,268.4,resnet,small
1343,268.6,mobilenet,medium
1344,268.8,resnet,medium
1345,269.0,resnet,small
1346,269.2,mobilenet,small
1347,269.4,resnet,medium
1348,269.6,resnet,medium
1349,269.8,resnet,small
1350,270.0,resnet,medium
1351,270.2,mobilenet,large
1352,270.4,resnet,large
1353,270.6,mobilenet,medium
1354,270.8,mobilenet,small
1355,271.0,resnet,small
1356,271.2,resnet,medium
1357,271.4,resnet,medium
1358,271.6,resnet,medium
1359,271.8,resnet,large
1360,272.0,mobilenet,medium
1361,272.2,resnet,large
1362,272.4,mobilenet,medium
1363,272.6,resnet,small
1364,272.8,resnet,medium
1365,273.0,resnet,large
1366,273.2,resnet,large
1367,273.4,mobilenet,medium
1368,273.6,resnet,medium
1369,273.8,resnet,medium
1370,274.0,mobilenet,large
1371,274.2,mobilenet,large
1372,274.4,mobilenet,large
1373,274.6,mobilenet,large
1374,274.8,resnet,large
1375,275.0,mobilenet,medium
1376,275.2,resnet,large
1377,275.4,mobilenet,medium
1378,275.6,resnet,small
1379,275.8,resnet,small
1380,276.0,resnet,large
1381,276.2,mobilenet,large
1382,276.4,resnet,medium
1383,276.6,mobilenet,medium
1384,276.8,resnet,large
1385,277.0,resnet,large
1386,277.2,resnet,large
1387,277.4,mobilenet,medium
1388,277.6,mobilenet,small
1389,277.8,mobilenet,large
1390,278.0,resnet,small
1391,278.2,mobilenet,large
1392,278.4,resnet,medium
1393,278.6,resnet,small
1394,278.8,mobilenet,small
1395,279.0,resnet,small
1396,279.2,mobilenet,medium
1397,279.4,resnet,medium
1398,279.6,resnet,large
1399,279.8,mobilenet,medium
1400,280.0,mobilenet,medium
1401,280.2,mobilenet,medium
1402,280.4,resnet,small
1403,280.6,mobilenet,large
1404,280.8,mobilenet,medium
1405,281.0,resnet,medium
1406,281.2,resnet,small
1407,281.4,resnet,medium
1408,281.6,resnet,small
1409,281.8,resnet,large
1410,282.0,resnet,medium
1411,282.2,mobilenet,medium
1412,282.4,mobilenet,large
1413,282.6,mobilenet,small
1414,282.8,resnet,large
1415,283.0,mobilenet,large
1416,283.2,mobilenet,large
1417,283.4,mobilenet,large
1418,283.6,mobilenet,large
1419,283.8,mobilenet,medium
1420,284.0,resnet,medium
1421,284.2,mobilenet,medium
1422,284.4,mobilenet,small
1423,284.6,resnet,medium
1424,284.8,mobilenet,large
1425,285.0,mobilenet,medium
1426,285.2,resnet,medium
1427,285.4,mobilenet,large
1428,285.6,mobilenet,small
1429,285.8,resnet,large
1430,286.0,mobilenet,large
1431,286.2,mobilenet,large
1432,286.4,mobilenet,medium
1433,286.6,resnet,small
1434,286.8,resnet,small
1435,287.0,resnet,large
1436,287.2,resnet,large
1437,287.4,resnet,large
1438,287.6,resnet,large
1439,287.8,resnet,large
1440,288.0,mobilenet,medium
1441,288.2,resnet,medium
1442,288.4,mobilenet,large
1443,288.6,resnet,large
1444,288.8,mobilenet,large
1445,289.0,mobilenet,medium
1446,289.2,mobilenet,small
1447,289.4,resnet,small
1448,289.6,mobilenet,medium
1449,289.8,mobilenet,large
1450,290.0,resnet,medium
1451,290.2,mobilenet,large
1452,290.4,resnet,medium
1453,290.6,mobilenet,medium
1454,290.8,mobilenet,large
1455,291.0,mobilenet,medium
1456,291.2,resnet,small
1457,291.4,mobilenet,medium
1458,291.6,resnet,large
1459,291.8,mobilenet,medium
1460,292.0,mobilenet,medium
1461,292.2,mobilenet,small
1462,292.4,resnet,large
1463,292.6,resnet,medium
1464,292.8,resnet,medium
1465,293.0,resnet,medium
1466,293.2,mobilenet,small
1467,293.4,mobilenet,small
1468,293.6,resnet,small
1469,293.8,resnet,small
1470,294.0,resnet,small
1471,294.2,resnet,large
1472,294.4,resnet,large
1473,294.6,mobilenet,large
1474,294.8,mobilenet,medium
1475,295.0,resnet,large
1476,295.2,mobilenet,large
1477,295.4,resnet,large
1478,295.6,mobilenet,medium
1479,295.8,mobilenet,large
1480,296.0,mobilenet,medium
1481,296.2,mobilenet,medium
1482,296.4,resnet,medium
1483,296.6,mobilenet,medium
1484,296.8,mobilenet,small
1485,297.0,mobilenet,large
1486,297.2,resnet,large
1487,297.4,resnet,small
1488,297.6,mobilenet,small
1489,297.8,mobilenet,small
1490,298.0,resnet,large
1491,298.2,resnet,large
1492,298.4,mobilenet,medium
1493,298.6,resnet,medium
1494,298.8,resnet,large
1495,299.0,mobilenet,small
1496,299.2,resnet,small
1497,299.4,resnet,large
1498,299.6,mobilenet,large
1499,299.8,mobilenet,small
1500,300.0,mobilenet,large
1501,300.2,resnet,small
1502,300.4,resnet,medium
1503,300.6,mobilenet,large
1504,300.8,resnet,large
1505,301.0,resnet,medium
1506,301.2,resnet,small
1507,301.4,mobilenet,medium
1508,301.6,resnet,large
1509,301.8,resnet,medium
1510,302.0,resnet,medium
1511,302.2,mobilenet,large
1512,302.4,mobilenet,large
1513,302.6,resnet,large
1514,302.8,resnet,small
1515,303.0,resnet,small
1516,303.2,resnet,small
1517,303.4,resnet,medium
1518,303.6,resnet,medium
1519,303.8,resnet,large
1520,304.0,mobilenet,large
1521,304.2,resnet,medium
1522,304.4,mobilenet,small
1523,304.6,mobilenet,large
1524,304.8,resnet,small
1525,305.0,mobilenet,small
1526,305.2,resnet,medium
1527,305.4,mobilenet,medium
1528,305.6,mobilenet,large
1529,305.8,mobilenet,large
1530,306.0,resnet,small
1531,306.2,resnet,small
1532,306.4,resnet,medium
1533,306.6,mobilenet,medium
1534,306.8,mobilenet,small
1535,307.0,resnet,large
1536,307.2,resnet,large
1537,307.4,mobilenet,medium
1538,307.6,mobilenet,large
1539,307.8,mobilenet,small
1540,308.0,mobilenet,medium
1541,308.2,mobilenet,small
1542,308.4,mobilenet,large
1543,308.6,resnet,small
1544,308.8,mobilenet,large
1545,309.0,resnet,small
1546,309.2,resnet,large
1547,309.4,mobilenet,medium
1548,309.6,mobilenet,small
1549,309.8,resnet,small
1550,310.0,mobilenet,small
1551,310.2,resnet,medium
1552,310.4,resnet,small
1553,310.6,resnet,small
1554,310.8,mobilenet,small
1555,311.0,mobilenet,large
1556,311.2,mobilenet,medium
1557,311.4,resnet,large
1558,311.6,mobilenet,large
1559,311.8,mobilenet,medium
1560,312.0,resnet,small
1561,312.2,mobilenet,small
1562,312.4,mobilenet,small
1563,312.6,resnet,medium
1564,312.8,resnet,medium
1565,313.0,mobilenet,small
1566,313.2,resnet,large
1567,313.4,mobilenet,small
1568,313.6,resnet,large
1569,313.8,mobilenet,large
1570,314.0,resnet,small
1571,314.2,mobilenet,large
1572,314.4,resnet,medium
1573,314.6,mobilenet,small
1574,314.8,resnet,medium
1575,315.0,mobilenet,small
1576,315.2,resnet,large
1577,315.4,mobilenet,large
1578,315.6,mobilenet,medium
1579,315.8,resnet,small
1580,316.0,resnet,large
1581,316.2,resnet,medium
1582,316.4,mobilenet,medium
1583,316.6,mobilenet,small
1584,316.8,mobilenet,small
1585,317.0,resnet,small
1586,317.2,mobilenet,small
1587,317.4,resnet,large
1588,317.6,resnet,large
1589,317.8,resnet,medium
1590,318.0,resnet,small
1591,318.2,mobilenet,medium
1592,318.4,mobilenet,medium
1593,318.6,mobilenet,large
1594,318.8,mobilenet,small
1595,319.0,resnet,medium
1596,319.2,mobilenet,medium
1597,319.4,resnet,large
1598,319.6,mobilenet,small
1599,319.8,mobilenet,small
1600,320.0,resnet,small
1601,320.2,resnet,large
1602,320.4,mobilenet,medium
1603,320.6,mobilenet,small
1604,320.8,mobilenet,large
1605,321.0,mobilenet,large
1606,321.2,mobilenet,small
1607,321.4,resnet,medium
1608,321.6,resnet,small
1609,321.8,resnet,small
1610,322.0,resnet,large
1611,322.2,mobilenet,small
1612,322.4,resnet,medium
1613,322.6,resnet,large
1614,322.8,mobilenet,medium
1615,323.0,mobilenet,medium
1616,323.2,resnet,large
1617,323.4,resnet,small
1618,323.6,resnet,large
1619,323.8,mobilenet,medium
1620,324.0,mobilenet,medium
1621,324.2,mobilenet,large
1622,324.4,mobilenet,small
1623,324.6,mobilenet,small
1624,324.8,mobilenet,small
1625,325.0,mobilenet,medium
1626,325.2,resnet,medium
1627,325.4,mobilenet,small
1628,325.6,mobilenet,large
1629,325.8,resnet,small
1630,326.0,resnet,small
1631,326.2,resnet,large
1632,326.4,resnet,medium
1633,326.6,mobilenet,large
1634,326.8,resnet,small
1635,327.0,mobilenet,small
1636,327.2,mobilenet,large
1637,327.4,mobilenet,medium
1638,327.6,mobilenet,medium
1639,327.8,resnet,medium
1640,328.0,resnet,small
1641,328.2,resnet,small
1642,328.4,resnet,small
1643,328.6,resnet,large
1644,328.8,resnet,large
1645,329.0,mobilenet,medium
1646,329.2,resnet,large
1647,329.4,resnet,small
1648,329.6,mobilenet,small
1649,329.8,mobilenet,medium
1650,330.0,mobilenet,small
1651,330.2,resnet,large
1652,330.4,mobilenet,medium
1653,330.6,mobilenet,large
1654,330.8,resnet,large
1655,331.0,resnet,small
1656,331.2,mobilenet,large
1657,331.4,mobilenet,medium
1658,331.6,resnet,small
1659,331.8,mobilenet,large
1660,332.0,resnet,small
1661,332.2,mobilenet,small
1662,332.4,resnet,large
1663,332.6,resnet,medium
1664,332.8,mobilenet,large
1665,333.0,mobilenet,large
1666,333.2,mobilenet,large
1667,333.4,resnet,small
1668,333.6,mobilenet,medium
1669,333.8,mobilenet,small
1670,334.0,resnet,medium
1671,334.2,resnet,medium
1672,334.4,resnet,medium
1673,334.6,resnet,medium
1674,334.8,mobilenet,small
1675,335.0,mobilenet,small
1676,335.2,mobilenet,small
1677,335.4,mobilenet,small
1678,335.6,resnet,medium
1679,335.8,resnet,medium
1680,336.0,mobilenet,large
1681,336.2,resnet,small
1682,336.4,resnet,medium
1683,336.6,resnet,medium
1684,336.8,mobilenet,small
1685,337.0,mobilenet,large
1686,337.2,resnet,large
1687,337.4,mobilenet,small
1688,337.6,resnet,small
1689,337.8,mobilenet,large
1690,338.0,mobilenet,medium
1691,338.2,resnet,large
1692,338.4,mobilenet,large
1693,338.6,resnet,medium
1694,338.8,mobilenet,small
1695,339.0,resnet,medium
1696,339.2,mobilenet,small
1697,339.4,resnet,small
1698,339.6,mobilenet,small
1699,339.8,mobilenet,small
1700,340.0,mobilenet,small
1701,340.2,mobilenet,medium
1702,340.4,resnet,large
1703,340.6,mobilenet,large
1704,340.8,resnet,small
1705,341.0,mobilenet,small
1706,341.2,mobilenet,large
1707,341.4,resnet,small
1708,341.6,mobilenet,medium
1709,341.8,mobilenet,small
1710,342.0,resnet,small
1711,342.2,mobilenet,large
1712,342.4,resnet,large
1713,342.6,resnet,medium
1714,342.8,mobilenet,medium
1715,343.0,resnet,small
1716,343.2,resnet,small
1717,343.4,mobilenet,medium
1718,343.6,resnet,medium
1719,343.8,mobilenet,small
1720,344.0,mobilenet,large
1721,344.2,resnet,medium
1722,344.4,resnet,large
1723,344.6,resnet,small
1724,344.8,mobilenet,medium
1725,345.0,resnet,small
1726,345.2,resnet,small
1727,345.4,mobilenet,large
1728,345.6,mobilenet,medium
1729,345.8,resnet,medium
1730,346.0,resnet,medium
1731,346.2,resnet,medium
1732,346.4,resnet,small
1733,346.6,mobilenet,medium
1734,346.8,mobilenet,small
1735,347.0,resnet,small
1736,347.2,resnet,large
1737,347.4,resnet,large
1738,347.6,mobilenet,small
1739,347.8,mobilenet,small
1740,348.0,mobilenet,medium
1741,348.2,mobilenet,small
1742,348.4,resnet,medium
1743,348.6,mobilenet,small
1744,348.8,mobilenet,large
1745,349.0,resnet,large
1746,349.2,resnet,large
1747,349.4,mobilenet,large
1748,349.6,resnet,large
1749,349.8,mobilenet,large
1750,350.0,mobilenet,medium
1751,350.2,resnet,small
1752,350.4,resnet,small
1753,350.6,mobilenet,small
1754,350.8,mobilenet,large
1755,351.0,mobilenet,small
1756,351.2,resnet,small
1757,351.4,resnet,large
1758,351.6,mobilenet,small
1759,351.8,resnet,large
1760,352.0,mobilenet,medium
1761,352.2,mobilenet,small
1762,352.4,mobilenet,large
1763,352.6,mobilenet,small
1764,352.8,resnet,small
1765,353.0,resnet,large
1766,353.2,resnet,large
1767,353.4,mobilenet,medium
1768,353.6,resnet,medium
1769,353.8,mobilenet,small
1770,354.0,resnet,large
1771,354.2,resnet,large
1772,354.4,resnet,small
1773,354.6,resnet,small
1774,354.8,mobilenet,medium
1775,355.0,resnet,large
1776,355.2,resnet,small
1777,355.4,mobilenet,large
1778,355.6,mobilenet,large
1779,355.8,resnet,large
1780,356.0,mobilenet,small
1781,356.2,resnet,large
1782,356.4,mobilenet,large
1783,356.6,mobilenet,medium
1784,356.8,mobilenet,medium
1785,357.0,mobilenet,small
1786,357.2,resnet,medium
1787,357.4,mobilenet,large
1788,357.6,mobilenet,large
1789,357.8,resnet,medium
1790,358.0,mobilenet,medium
1791,358.2,mobilenet,small
1792,358.4,mobilenet,medium
1793,358.6,resnet,small
1794,358.8,mobilenet,small
1795,359.0,resnet,medium
1796,359.2,resnet,small
1797,359.4,resnet,medium
1798,359.6,resnet,medium
1799,359.8,resnet,small
1800,360.0,resnet,large
1801,360.2,mobilenet,small
1802,360.4,resnet,small
1803,360.6,mobilenet,medium
1804,360.8,mobilenet,medium
1805,361.0,resnet,small
1806,361.2,mobilenet,medium
1807,361.4,mobilenet,medium
1808,361.6,mobilenet,large
1809,361.8,mobilenet,large
1810,362.0,mobilenet,medium
1811,362.2,resnet,large
1812,362.4,mobilenet,medium
1813,362.6,mobilenet,large
1814,362.8,resnet,small
1815,363.0,mobilenet,small
1816,363.2,resnet,small
1817,363.4,mobilenet,medium
1818,363.6,resnet,large
1819,363.8,resnet,medium
1820,364.0,mobilenet,small
1821,364.2,mobilenet,medium
1822,364.4,resnet,small
1823,364.6,mobilenet,medium
1824,364.8,mobilenet,medium
1825,365.0,mobilenet,medium
1826,365.2,resnet,small
1827,365.4,mobilenet,small
1828,365.6,mobilenet,small
1829,365.8,resnet,small
1830,366.0,resnet,small
1831,366.2,resnet,medium
1832,366.4,resnet,medium
1833,366.6,resnet,small
1834,366.8,resnet,small
1835,367.0,resnet,medium
1836,367.2,resnet,small
1837,367.4,resnet,small
1838,367.6,resnet,medium
1839,367.8,resnet,medium
1840,368.0,mobilenet,medium
1841,368.2,mobilenet,small
1842,368.4,mobilenet,small
1843,368.6,resnet,large
1844,368.8,resnet,large
1845,369.0,mobilenet,large
1846,369.2,mobilenet,medium
1847,369.4,resnet,large
1848,369.6,resnet,large
1849,369.8,mobilenet,medium
1850,370.0,resnet,small
1851,370.2,resnet,large
1852,370.4,mobilenet,large
1853,370.6,mobilenet,small
1854,370.8,resnet,small
1855,371.0,mobilenet,small
1856,371.2,mobilenet,small
1857,371.4,mobilenet,medium
1858,371.6,mobilenet,large
1859,371.8,resnet,small
1860,372.0,mobilenet,large
1861,372.2,resnet,medium
1862,372.4,mobilenet,small
1863,372.6,resnet,large
1864,372.8,resnet,large
1865,373.0,resnet,medium
1866,373.2,resnet,small
1867,373.4,resnet,small
1868,373.6,resnet,small
1869,373.8,mobilenet,large
1870,374.0,mobilenet,small
1871,374.2,mobilenet,medium
1872,374.4,resnet,medium
1873,374.6,resnet,medium
1874,374.8,resnet,large
1875,375.0,resnet,small
1876,375.2,mobilenet,medium
1877,375.4,resnet,small
1878,375.6,resnet,small
1879,375.8,resnet,medium
1880,376.0,mobilenet,small
1881,376.2,resnet,medium
1882,376.4,resnet,small
1883,376.6,resnet,medium
1884,376.8,resnet,medium
1885,377.0,resnet,large
1886,377.2,mobilenet,small
1887,377.4,mobilenet,medium
1888,377.6,resnet,medium
1889,377.8,resnet,large
1890,378.0,resnet,large
1891,378.2,mobilenet,small
1892,378.4,resnet,small
1893,378.6,resnet,large
1894,378.8,resnet,large
1895,379.0,resnet,small
1896,379.2,mobilenet,small
1897,379.4,resnet,large
1898,379.6,resnet,small
1899,379.8,mobilenet,small
1900,380.0,mobilenet,small
1901,380.2,mobilenet,small
1902,380.4,mobilenet,medium
1903,380.6,mobilenet,medium
1904,380.8,mobilenet,medium
1905,381.0,resnet,medium
1906,381.2,resnet,large
1907,381.4,mobilenet,large
1908,381.6,mobilenet,small
1909,381.8,resnet,medium
1910,382.0,resnet,small
1911,382.2,resnet,large
1912,382.4,resnet,medium
1913,382.6,mobilenet,medium
1914,382.8,mobilenet,medium
1915,383.0,mobilenet,medium
1916,383.2,mobilenet,small
1917,383.4,mobilenet,small
1918,383.6,mobilenet,large
1919,383.8,mobilenet,medium
1920,384.0,resnet,large
1921,384.2,mobilenet,large
1922,384.4,mobilenet,medium
1923,384.6,mobilenet,large
1924,384.8,mobilenet,large
1925,385.0,mobilenet,small
1926,385.2,resnet,large
1927,385.4,resnet,large
1928,385.6,resnet,medium
1929,385.8,resnet,medium
1930,386.0,resnet,medium
1931,386.2,mobilenet,medium
1932,386.4,resnet,large
1933,386.6,resnet,large
1934,386.8,mobilenet,small
1935,387.0,resnet,large
1936,387.2,resnet,medium
1937,387.4,mobilenet,medium
1938,387.6,mobilenet,medium
1939,387.8,resnet,large
1940,388.0,resnet,medium
1941,388.2,resnet,large
1942,388.4,resnet,small
1943,388.6,mobilenet,large
1944,388.8,mobilenet,small
1945,389.0,resnet,large
1946,389.2,resnet,large
1947,389.4,mobilenet,large
1948,389.6,mobilenet,large
1949,389.8,resnet,medium
1950,390.0,resnet,medium
1951,390.2,resnet,medium
1952,390.4,mobilenet,large
1953,390.6,mobilenet,medium
1954,390.8,mobilenet,large
1955,391.0,resnet,large
1956,391.2,resnet,large
1957,391.4,resnet,small
1958,391.6,mobilenet,medium
1959,391.8,mobilenet,medium
1960,392.0,mobilenet,large
1961,392.2,resnet,large
1962,392.4,mobilenet,large
1963,392.6,resnet,large
1964,392.8,mobilenet,small
1965,393.0,resnet,small
1966,393.2,resnet,medium
1967,393.4,resnet,medium
1968,393.6,resnet,large
1969,393.8,resnet,medium
1970,394.0,mobilenet,medium
1971,394.2,mobilenet,large
1972,394.4,mobilenet,medium
1973,394.6,mobilenet,large
1974,394.8,mobilenet,large
1975,395.0,resnet,large
1976,395.2,resnet,medium
1977,395.4,mobilenet,small
1978,395.6,mobilenet,small
1979,395.8,resnet,medium
1980,396.0,resnet,small
1981,396.2,resnet,large
1982,396.4,mobilenet,small
1983,396.6,resnet,medium
1984,396.8,mobilenet,medium
1985,397.0,mobilenet,small
1986,397.2,resnet,medium
1987,397.4,mobilenet,small
1988,397.6,mobilenet,medium
1989,397.8,mobilenet,small
1990,398.0,resnet,large
1991,398.2,resnet,medium
1992,398.4,resnet,medium
1993,398.6,resnet,small
1994,398.8,mobilenet,large
1995,399.0,mobilenet,large
1996,399.2,resnet,small
1997,399.4,resnet,large
1998,399.6,mobilenet,small
1999,399.8,mobilenet,large
2000,400.0,mobilenet,small
